Year,State_Code,County_Name,Population,Deaths,Death_per_cap,Median_Income_2010,Income_Error_Margin,_merge
2003,PA,Washington County,203558.0,22.0,0.00010807730474852377,49687.0,1177.0,both
2003,PA,Westmoreland County,366332.0,32.0,8.735245624187895e-05,47689.0,765.0,both
2003,PA,York County,393622.0,25.0,6.351271016355794e-05,57494.0,817.0,both
2003,RI,Kent County,171083.0,22.0,0.00012859255449109496,61088.0,1303.0,both
2003,RI,Providence County,636454.0,81.0,0.00012726764228051046,48500.0,773.0,both
2003,SC,Aiken County,145941.0,10.0,6.852084061367265e-05,44468.0,1554.0,both
2003,SC,Anderson County,171196.0,12.0,7.00950956798056e-05,42871.0,1303.0,both
2003,SC,Charleston County,325336.0,16.0,4.917992475471512e-05,48433.0,1048.0,both
2003,SC,Greenville County,395325.0,32.0,8.094605704167457e-05,46830.0,806.0,both
2003,SC,Horry County,211086.0,36.0,0.00017054660185895795,43142.0,861.0,both
2003,SC,Lexington County,225953.0,12.0,5.310838979787832e-05,52205.0,693.0,both
2003,SC,Richland County,335370.0,26.0,7.75263142201151e-05,47922.0,1009.0,both
2003,SC,Spartanburg County,261085.0,21.0,8.043357527242085e-05,42680.0,862.0,both
2003,SC,York County,178008.0,10.0,5.617725046065345e-05,51925.0,1102.0,both
2003,TN,Anderson County,71382.0,10.0,0.0001400913395533888,44650.0,1598.0,both
2003,TN,Blount County,111091.0,14.0,0.00012602281012863328,47322.0,1523.0,both
2003,TN,Davidson County,588126.0,72.0,0.00012242274614623398,45668.0,654.0,both
2003,TN,Hamilton County,316875.0,28.0,8.83629191321499e-05,45408.0,977.0,both
2003,TN,Knox County,399091.0,74.0,0.00018542137006346925,46759.0,671.0,both
2003,TN,Rutherford County,202672.0,14.0,6.907712954922239e-05,53770.0,1177.0,both
2003,TN,Shelby County,906280.0,37.0,4.082623471774727e-05,44705.0,530.0,both
2003,TN,Sumner County,137950.0,14.0,0.00010148604566872055,54916.0,1502.0,both
2003,TN,Wilson County,94836.0,12.0,0.00012653422750854106,60678.0,1719.0,both
2003,TX,Bexar County,1462052.0,109.0,7.455275188570584e-05,47048.0,397.0,both
2003,TX,Brazoria County,261132.0,13.0,4.978325138244259e-05,65607.0,1169.0,both
2003,TX,Collin County,596599.0,26.0,4.358036134824229e-05,80504.0,754.0,both
2003,TX,Comal County,86955.0,10.0,0.00011500201253521937,64752.0,2142.0,both
2003,TX,Dallas County,2287070.0,181.0,7.914055975549503e-05,47974.0,388.0,both
2003,TX,Denton County,512229.0,18.0,3.514053284761308e-05,70622.0,856.0,both
2003,TX,Ector County,122021.0,15.0,0.00012292965964874898,45815.0,1534.0,both
2003,TX,El Paso County,694672.0,52.0,7.485547135914504e-05,36333.0,487.0,both
2003,TX,Fort Bend County,416208.0,11.0,2.6429093145734826e-05,79845.0,1323.0,both
2003,TX,Galveston County,265136.0,27.0,0.00010183453020336732,58317.0,1600.0,both
2003,TX,Harris County,3615199.0,313.0,8.657891308334617e-05,51444.0,301.0,both
2003,TX,Jefferson County,247251.0,16.0,6.471156840619452e-05,42293.0,929.0,both
2003,TX,Lubbock County,252427.0,14.0,5.546157899115388e-05,42562.0,734.0,both
2003,TX,Montgomery County,341928.0,57.0,0.00016670176177440864,65620.0,1037.0,both
2003,TX,Nueces County,312938.0,37.0,0.00011823428282918662,43280.0,1175.0,both
2003,TX,Orange County,83621.0,17.0,0.0002032982145633274,47914.0,2054.0,both
2003,TX,Parker County,96742.0,13.0,0.00013437803642678465,61340.0,1951.0,both
2003,TX,Tarrant County,1552186.0,140.0,9.019537606962053e-05,55306.0,458.0,both
2003,TX,Taylor County,125264.0,15.0,0.00011974709413718227,42403.0,1328.0,both
2003,TX,Tom Green County,104666.0,12.0,0.00011465041178606233,41398.0,1259.0,both
2003,TX,Travis County,862463.0,79.0,9.159813232567658e-05,54074.0,588.0,both
2003,TX,Webb County,210229.0,10.0,4.756717674535863e-05,36684.0,904.0,both
2003,TX,Wichita County,130564.0,16.0,0.0001225452651573175,42971.0,1174.0,both
2003,TX,Williamson County,302458.0,11.0,3.6368685900191104e-05,68780.0,1161.0,both
2003,UT,Davis County,256173.0,21.0,8.197585225609256e-05,66866.0,862.0,both
2003,UT,Salt Lake County,936378.0,164.0,0.00017514294440920227,58004.0,527.0,both
2003,UT,Utah County,409465.0,56.0,0.00013676382596803144,56927.0,752.0,both
2003,UT,Washington County,104274.0,11.0,0.00010549130176266375,50050.0,989.0,both
2003,UT,Weber County,207497.0,21.0,0.00010120628250046988,54086.0,951.0,both
2003,VA,Chesapeake city,208506.0,14.0,6.714435076208838e-05,,,both
2003,VA,Chesterfield County,274131.0,12.0,4.37746916620156e-05,71321.0,1171.0,both
2003,VA,Fairfax County,992494.0,28.0,2.8211757451430436e-05,105416.0,785.0,both
2003,VA,Henrico County,271271.0,22.0,8.109971209602206e-05,60114.0,957.0,both
2003,VA,Newport News city,188369.0,10.0,5.308729143330378e-05,,,both
2003,VA,Norfolk city,240781.0,10.0,4.153151619106159e-05,,,both
2003,VA,Portsmouth city,99459.0,13.0,0.00013070712554922128,,,both
2003,VA,Prince William County,321537.0,13.0,4.043080578595932e-05,91098.0,1303.0,both
2003,VA,Richmond city,198098.0,30.0,0.00015144019626649435,,,both
2003,VA,Roanoke city,92807.0,13.0,0.00014007564084605686,,,both
2003,VA,Russell County,28857.0,13.0,0.0004504972796895034,32780.0,3280.0,both
2003,VA,Tazewell County,43930.0,14.0,0.0003186888231277032,35215.0,2231.0,both
2003,VA,Virginia Beach city,435796.0,19.0,4.3598380893812704e-05,,,both
2003,WA,Benton County,152586.0,10.0,6.553681202731574e-05,57354.0,1509.0,both
2003,WA,Clark County,377233.0,40.0,0.00010603526202638687,58262.0,1106.0,both
2003,WA,King County,1769753.0,190.0,0.00010735961459028463,68065.0,656.0,both
2003,WA,Kitsap County,238988.0,23.0,9.623914171422834e-05,59549.0,1209.0,both
2003,WA,Pierce County,736260.0,87.0,0.00011816477874663841,57869.0,692.0,both
2003,WA,Skagit County,108319.0,12.0,0.00011078388832984057,54811.0,1119.0,both
2003,WA,Snohomish County,632925.0,76.0,0.00012007741833550579,66300.0,676.0,both
2003,WA,Spokane County,430867.0,74.0,0.00017174673391092844,47250.0,695.0,both
2003,WA,Thurston County,220081.0,17.0,7.724428733057374e-05,60930.0,1046.0,both
2003,WA,Whatcom County,177821.0,14.0,7.87308585600126e-05,49031.0,1383.0,both
2003,WA,Yakima County,224950.0,10.0,4.445432318292954e-05,42877.0,1205.0,both
2003,WI,Dane County,449644.0,24.0,5.337555933138216e-05,60519.0,756.0,both
2003,WI,Milwaukee County,951073.0,140.0,0.00014720216008655486,43215.0,551.0,both
2003,WI,Racine County,193119.0,13.0,6.731600722870355e-05,53855.0,1161.0,both
2003,WI,Waukesha County,371424.0,17.0,4.576979408977341e-05,75064.0,738.0,both
2003,WV,Berkeley County,84804.0,17.0,0.0002004622423470591,52857.0,2182.0,both
2003,WV,Cabell County,95228.0,19.0,0.00019952114924181964,34492.0,1554.0,both
2003,WV,Kanawha County,195301.0,27.0,0.00013824814005048618,42669.0,783.0,both
2003,WV,Mercer County,61820.0,11.0,0.00017793594306049823,32131.0,1664.0,both
2003,WV,Mingo County,27280.0,10.0,0.00036656891495601173,32902.0,4149.0,both
2003,WV,Raleigh County,78587.0,14.0,0.00017814651278201228,38036.0,1917.0,both
2003,WV,Wyoming County,24546.0,11.0,0.00044813818952171435,36343.0,2859.0,both
2004,AL,Baldwin County,156573.0,18.0,0.00011496234983043054,50147.0,1046.0,both
2004,AL,Jefferson County,660016.0,42.0,6.3634820974037e-05,45244.0,641.0,both
2004,AL,Madison County,294814.0,12.0,4.0703630085409784e-05,55851.0,962.0,both
2004,AL,Mobile County,397521.0,27.0,6.792094002580996e-05,40996.0,723.0,both
2004,AL,Montgomery County,222085.0,10.0,4.5027804669383345e-05,43725.0,1042.0,both
2004,AL,Morgan County,112210.0,11.0,9.803047856697264e-05,44349.0,1300.0,both
2004,AR,Pulaski County,367737.0,35.0,9.517671596820554e-05,45121.0,783.0,both
2004,AZ,Maricopa County,3502635.0,417.0,0.00011905322707047694,55054.0,334.0,both
2004,AZ,Mohave County,178313.0,10.0,5.608116065570093e-05,39785.0,915.0,both
2004,AZ,Navajo County,105020.0,12.0,0.00011426394972386212,39774.0,1908.0,both
2004,AZ,Pima County,924205.0,155.0,0.00016771170898231453,45521.0,546.0,both
2004,AZ,Pinal County,220724.0,17.0,7.701926387705914e-05,51310.0,1076.0,both
2004,AZ,Yavapai County,189532.0,48.0,0.00025325538695312663,43290.0,882.0,both
2004,CA,Alameda County,1441781.0,132.0,9.155343287226007e-05,69384.0,876.0,both
2004,CA,Butte County,213173.0,31.0,0.00014542179356672748,43170.0,982.0,both
2004,CA,Contra Costa County,992747.0,92.0,9.267215111201545e-05,78385.0,859.0,both
2004,CA,El Dorado County,170486.0,13.0,7.625259552103984e-05,70000.0,1769.0,both
2004,CA,Fresno County,857162.0,85.0,9.916445199390547e-05,46430.0,658.0,both
2004,CA,Humboldt County,128694.0,25.0,0.0001942592506255148,40089.0,1219.0,both
2004,CA,Imperial County,149909.0,10.0,6.67071356623018e-05,38685.0,1312.0,both
2004,CA,Kern County,726029.0,90.0,0.00012396199049900211,47089.0,691.0,both
2004,CA,Kings County,142151.0,11.0,7.738250170593243e-05,48684.0,1892.0,both
2004,CA,Los Angeles County,9808494.0,665.0,6.779837964931211e-05,55476.0,234.0,both
2004,CA,Madera County,136516.0,11.0,8.057663570570483e-05,46039.0,1652.0,both
2004,CA,Marin County,243677.0,16.0,6.566069017592961e-05,89268.0,1957.0,both
2004,CA,Merced County,233529.0,11.0,4.710335761297312e-05,43844.0,1566.0,both
2004,CA,Monterey County,408867.0,43.0,0.00010516867343170273,59271.0,1270.0,both
2004,CA,Orange County,2956096.0,242.0,8.186472969754703e-05,74344.0,498.0,both
2004,CA,Placer County,304386.0,20.0,6.570604429901507e-05,74447.0,1226.0,both
2004,CA,Riverside County,1845631.0,165.0,8.940031891531948e-05,57768.0,598.0,both
2004,CA,Sacramento County,1344279.0,178.0,0.00013241298867273832,56439.0,590.0,both
2004,CA,San Bernardino County,1899689.0,75.0,3.948014648713553e-05,55845.0,482.0,both
2004,CA,San Diego County,2935672.0,286.0,9.742232783498974e-05,63069.0,464.0,both
2004,CA,San Francisco County,773284.0,92.0,0.00011897310690509567,71304.0,899.0,both
2004,CA,San Joaquin County,640964.0,63.0,9.828945151365755e-05,54341.0,909.0,both
2004,CA,San Luis Obispo County,256095.0,23.0,8.981042191374295e-05,57365.0,1444.0,both
2004,CA,San Mateo County,692033.0,44.0,6.35807829973426e-05,85648.0,877.0,both
2004,CA,Santa Barbara County,401130.0,27.0,6.730984967466906e-05,60078.0,1101.0,both
2004,CA,Santa Clara County,1668984.0,110.0,6.590836101484496e-05,86850.0,730.0,both
2004,CA,Santa Cruz County,250420.0,18.0,7.187924287197508e-05,65253.0,1187.0,both
2004,CA,Shasta County,176467.0,35.0,0.0001983373661931126,43944.0,1009.0,both
2004,CA,Solano County,408346.0,18.0,4.4080265265240754e-05,68409.0,1175.0,both
2004,CA,Sonoma County,463211.0,48.0,0.00010362448214744469,63274.0,1032.0,both
2004,CA,Stanislaus County,491558.0,76.0,0.00015461044271479664,51094.0,771.0,both
2004,CA,Tulare County,394996.0,39.0,9.87351770650842e-05,43851.0,860.0,both
2004,CA,Tuolumne County,56185.0,14.0,0.00024917682655513037,47462.0,2518.0,both
2004,CA,Ventura County,787749.0,55.0,6.981919367717382e-05,75348.0,951.0,both
2004,CO,Adams County,386663.0,46.0,0.0001189666453733613,54666.0,666.0,both
2004,CO,Arapahoe County,519785.0,65.0,0.000125051704069952,58719.0,765.0,both
2004,CO,Boulder County,284815.0,20.0,7.022102066253533e-05,64839.0,1281.0,both
2004,CO,Denver County,558506.0,111.0,0.0001987445076686732,45501.0,711.0,both
2004,CO,El Paso County,558680.0,60.0,0.00010739600486861888,56268.0,680.0,both
2004,CO,Jefferson County,522889.0,40.0,7.649807129237754e-05,66075.0,598.0,both
2004,CO,Larimer County,271830.0,28.0,0.00010300555494242725,56447.0,1152.0,both
2004,CT,Fairfield County,892291.0,51.0,5.715624162969255e-05,81268.0,944.0,both
2004,CT,Hartford County,868109.0,73.0,8.409082269622824e-05,62590.0,606.0,both
2004,CT,Litchfield County,187772.0,18.0,9.586093773299533e-05,69639.0,1251.0,both
2004,CT,Middlesex County,161377.0,15.0,9.29500486438588e-05,74906.0,1589.0,both
2004,CT,New Haven County,838429.0,87.0,0.00010376549475268627,61114.0,667.0,both
2004,CT,New London County,266890.0,25.0,9.367155007681067e-05,65419.0,1122.0,both
2004,CT,Windham County,113944.0,10.0,8.776240960471811e-05,59370.0,1686.0,both
2004,DC,District of Columbia,,80.0,,,,left_only
2004,DE,New Castle County,516887.0,39.0,7.545169447093853e-05,62474.0,970.0,both
2004,DE,Sussex County,171370.0,11.0,6.418859777090506e-05,51046.0,1023.0,both
2004,FL,Bay County,157841.0,18.0,0.00011403881120874804,47770.0,1179.0,both
2004,FL,Brevard County,515890.0,111.0,0.00021516214696931516,49523.0,841.0,both
2004,FL,Broward County,1741272.0,272.0,0.0001562076459048328,51694.0,461.0,both
2004,FL,Charlotte County,156281.0,17.0,0.00010877841836179702,45037.0,1157.0,both
2004,FL,Citrus County,129208.0,12.0,9.287350628444059e-05,37933.0,957.0,both
2004,FL,Clay County,162473.0,22.0,0.0001354071137973694,61185.0,1255.0,both
2004,FL,Collier County,295453.0,29.0,9.81543595766501e-05,58106.0,1409.0,both
2004,FL,Duval County,821644.0,109.0,0.0001326608604213017,49463.0,578.0,both
2004,FL,Escambia County,301768.0,33.0,0.00010935553140160653,43573.0,982.0,both
2004,FL,Hernando County,149114.0,14.0,9.388789784996713e-05,42011.0,955.0,both
2004,FL,Hillsborough County,1099688.0,146.0,0.0001327649296891482,49536.0,530.0,both
2004,FL,Indian River County,124105.0,10.0,8.057693082470488e-05,47341.0,1249.0,both
2004,FL,Lake County,260829.0,10.0,3.833929509372041e-05,46477.0,905.0,both
2004,FL,Lee County,512180.0,98.0,0.00019133898238900388,50014.0,554.0,both
2004,FL,Manatee County,294894.0,46.0,0.0001559882534063087,47812.0,986.0,both
2004,FL,Marion County,289817.0,18.0,6.210815790654103e-05,40339.0,645.0,both
2004,FL,Martin County,137009.0,16.0,0.00011678064944638673,53210.0,2035.0,both
2004,FL,Miami-Dade County,2381215.0,123.0,5.165430253043089e-05,43605.0,430.0,both
2004,FL,Monroe County,77901.0,14.0,0.00017971527964981193,53821.0,1818.0,both
2004,FL,Nassau County,62909.0,13.0,0.00020664769746777092,58712.0,3276.0,both
2004,FL,Okaloosa County,182220.0,22.0,0.00012073317967292285,54242.0,1193.0,both
2004,FL,Orange County,993478.0,97.0,9.763678712563337e-05,50138.0,460.0,both
2004,FL,Osceola County,220191.0,13.0,5.903965193854426e-05,46328.0,907.0,both
2004,FL,Palm Beach County,1240191.0,196.0,0.00015804017284434414,53242.0,480.0,both
2004,FL,Pasco County,404697.0,83.0,0.00020509171058841552,44228.0,666.0,both
2004,FL,Pinellas County,924605.0,182.0,0.00019684081310397412,45258.0,514.0,both
2004,FL,Polk County,521029.0,62.0,0.0001189952958472561,43946.0,639.0,both
2004,FL,Putnam County,72019.0,10.0,0.00013885224732362294,34645.0,1755.0,both
2004,FL,Santa Rosa County,138284.0,18.0,0.00013016690289549044,55129.0,1483.0,both
2004,FL,Sarasota County,354095.0,59.0,0.000166621951736116,49388.0,870.0,both
2004,FL,Seminole County,392099.0,23.0,5.8658655084557725e-05,58971.0,1032.0,both
2004,FL,St. Johns County,151916.0,10.0,6.582585112825509e-05,62663.0,1464.0,both
2004,FL,St. Lucie County,225240.0,27.0,0.00011987213638785296,45196.0,1116.0,both
2004,FL,Volusia County,476695.0,74.0,0.00015523552795812837,44400.0,707.0,both
2004,GA,Bartow County,86145.0,13.0,0.00015090835219687735,49216.0,1978.0,both
2004,GA,Bibb County,154388.0,11.0,7.124906080783481e-05,38798.0,1666.0,both
2004,GA,Carroll County,101304.0,14.0,0.00013819789939192924,45559.0,1656.0,both
2004,GA,Catoosa County,58831.0,11.0,0.00018697625401574,46544.0,2369.0,both
2004,GA,Chatham County,238992.0,22.0,9.205329048671085e-05,44928.0,1107.0,both
2004,GA,Cherokee County,173692.0,10.0,5.7573175506068214e-05,66320.0,1319.0,both
2004,GA,Clayton County,262316.0,18.0,6.861952759267448e-05,43311.0,817.0,both
2004,GA,Cobb County,652358.0,44.0,6.744762844940968e-05,65522.0,808.0,both
2004,GA,Coweta County,104496.0,10.0,9.5697442964324e-05,61550.0,1482.0,both
2004,GA,DeKalb County,704512.0,25.0,3.548555595930233e-05,51349.0,763.0,both
2004,GA,Fulton County,905802.0,67.0,7.39675999832193e-05,56709.0,761.0,both
2004,GA,Gwinnett County,691986.0,21.0,3.0347434774691973e-05,63219.0,736.0,both
2004,GA,Hall County,159745.0,14.0,8.763967573319979e-05,50876.0,1401.0,both
2004,GA,Jackson County,49308.0,12.0,0.0002433682161109759,51506.0,2141.0,both
2004,GA,Paulding County,104820.0,12.0,0.00011448196908986835,62348.0,1788.0,both
2004,GA,Richmond County,197895.0,16.0,8.085095631521766e-05,37882.0,982.0,both
2004,GA,Spalding County,60744.0,11.0,0.00018108784406690372,41100.0,2058.0,both
2004,GA,Whitfield County,88518.0,10.0,0.0001129713730540681,42345.0,1455.0,both
2004,HI,Hawaii County,160170.0,11.0,6.867703065492914e-05,54996.0,1555.0,both
2004,HI,Honolulu County,894406.0,69.0,7.714617299078941e-05,70093.0,725.0,both
2004,IA,Linn County,198108.0,11.0,5.5525269045167283e-05,53674.0,1131.0,both
2004,IA,Polk County,393899.0,14.0,3.554210597132767e-05,56094.0,866.0,both
2004,ID,Ada County,333270.0,21.0,6.30119722747322e-05,55835.0,830.0,both
2004,IL,Champaign County,186361.0,15.0,8.048894350212759e-05,45262.0,1080.0,both
2004,IL,Cook County,5302421.0,498.0,9.391936249498106e-05,53942.0,289.0,both
2004,IL,DuPage County,922962.0,44.0,4.767260190560391e-05,76581.0,792.0,both
2004,IL,Kane County,466937.0,19.0,4.069071416486592e-05,67767.0,1261.0,both
2004,IL,LaSalle County,111407.0,13.0,0.00011668925650991409,51705.0,1254.0,both
2004,IL,Lake County,684394.0,45.0,6.575159922500782e-05,78948.0,796.0,both
2004,IL,Madison County,264032.0,24.0,9.089807296085323e-05,51941.0,830.0,both
2004,IL,McHenry County,294351.0,16.0,5.435687325675809e-05,76482.0,1169.0,both
2004,IL,St. Clair County,258406.0,13.0,5.030842937083504e-05,48562.0,1020.0,both
2004,IL,Tazewell County,128349.0,10.0,7.791256651785366e-05,54232.0,1170.0,both
2004,IL,Will County,608245.0,37.0,6.083075076654966e-05,75906.0,811.0,both
2004,IL,Winnebago County,286929.0,33.0,0.00011501103060338968,47198.0,875.0,both
2004,IN,Allen County,340678.0,20.0,5.8706461820252555e-05,48714.0,734.0,both
2004,IN,Clark County,100259.0,11.0,0.00010971583598479937,47368.0,1362.0,both
2004,IN,Delaware County,117797.0,12.0,0.00010187016647283038,38066.0,956.0,both
2004,IN,Elkhart County,190298.0,10.0,5.254915973893578e-05,47258.0,1149.0,both
2004,IN,Howard County,84281.0,12.0,0.00014238084503031526,45003.0,1541.0,both
2004,IN,Johnson County,126426.0,12.0,9.491718475630013e-05,61629.0,1348.0,both
2004,IN,Lake County,485994.0,11.0,2.26340242883657e-05,48723.0,924.0,both
2004,IN,Madison County,131185.0,20.0,0.0001524564546251477,43256.0,963.0,both
2004,IN,Marion County,866945.0,83.0,9.573848398687344e-05,43541.0,415.0,both
2004,IN,Monroe County,123698.0,11.0,8.89262558812592e-05,38137.0,1511.0,both
2004,IN,St. Joseph County,264551.0,15.0,5.6699842374438196e-05,44644.0,885.0,both
2004,IN,Vanderburgh County,173328.0,16.0,9.231053263177328e-05,42396.0,925.0,both
2004,KS,Johnson County,496358.0,25.0,5.03668722978173e-05,73733.0,828.0,both
2004,KS,Sedgwick County,461872.0,50.0,0.00010825510098035819,47848.0,717.0,both
2004,KS,Shawnee County,171178.0,13.0,7.594433864164788e-05,47464.0,1156.0,both
2004,KS,Wyandotte County,154271.0,16.0,0.0001037135949076625,38503.0,1058.0,both
2004,KY,Bell County,29402.0,15.0,0.0005101693762329093,24724.0,2228.0,both
2004,KY,Campbell County,87366.0,10.0,0.00011446100313623148,51482.0,1716.0,both
2004,KY,Clay County,24118.0,10.0,0.0004146280786134837,20175.0,3112.0,both
2004,KY,Fayette County,274581.0,34.0,0.0001238250279516791,47469.0,1167.0,both
2004,KY,Floyd County,42111.0,13.0,0.00030870793854337347,27907.0,1882.0,both
2004,KY,Jefferson County,699639.0,70.0,0.00010005159803841696,45352.0,685.0,both
2004,KY,Kenton County,152873.0,10.0,6.541377483270427e-05,53213.0,1482.0,both
2004,KY,Perry County,29245.0,12.0,0.00041032655154727305,29547.0,4454.0,both
2004,KY,Pike County,66063.0,11.0,0.00016650772747226131,32563.0,1444.0,both
2004,LA,Caddo Parish,250038.0,37.0,0.00014797750741887234,37181.0,848.0,both
2004,LA,Calcasieu Parish,184079.0,18.0,9.778410356423058e-05,43758.0,1562.0,both
2004,LA,East Baton Rouge Parish,412772.0,17.0,4.1184964096401885e-05,46179.0,857.0,both
2004,LA,Jefferson Parish,452678.0,88.0,0.0001943986674854974,48175.0,742.0,both
2004,LA,Lafayette Parish,195621.0,25.0,0.00012779814028146262,47559.0,1314.0,both
2004,LA,Lafourche Parish,91624.0,10.0,0.0001091417095957391,47492.0,2217.0,both
