STATE,COUNTY,STNAME,CTYNAME,Year,Population,State_Code,Median_Income_2010,Income_Error_Margin
13,69,Georgia,Coffee County,2000,37413.0,GA,35202.0,1993.0
13,71,Georgia,Colquitt County,2000,42053.0,GA,32902.0,2299.0
13,73,Georgia,Columbia County,2000,89288.0,GA,66333.0,1732.0
13,75,Georgia,Cook County,2000,15771.0,GA,31390.0,3595.0
13,77,Georgia,Coweta County,2000,89215.0,GA,61550.0,1482.0
13,79,Georgia,Crawford County,2000,12495.0,GA,37062.0,5248.0
13,81,Georgia,Crisp County,2000,21996.0,GA,29960.0,3933.0
13,83,Georgia,Dade County,2000,15154.0,GA,39760.0,2864.0
13,85,Georgia,Dawson County,2000,15999.0,GA,51128.0,3236.0
13,87,Georgia,Decatur County,2000,28240.0,GA,33297.0,2443.0
13,89,Georgia,DeKalb County,2000,665865.0,GA,51349.0,763.0
13,91,Georgia,Dodge County,2000,19171.0,GA,33580.0,4457.0
13,93,Georgia,Dooly County,2000,11525.0,GA,31038.0,3148.0
13,95,Georgia,Dougherty County,2000,96065.0,GA,32435.0,1309.0
13,97,Georgia,Douglas County,2000,92174.0,GA,55852.0,1732.0
13,99,Georgia,Early County,2000,12354.0,GA,26928.0,3201.0
13,101,Georgia,Echols County,2000,3754.0,GA,32390.0,8083.0
13,103,Georgia,Effingham County,2000,37535.0,GA,56903.0,3945.0
13,105,Georgia,Elbert County,2000,20511.0,GA,30543.0,2321.0
13,107,Georgia,Emanuel County,2000,21837.0,GA,30205.0,2296.0
13,109,Georgia,Evans County,2000,10495.0,GA,40796.0,4269.0
13,111,Georgia,Fannin County,2000,19798.0,GA,34145.0,2447.0
13,113,Georgia,Fayette County,2000,91263.0,GA,82216.0,2475.0
13,115,Georgia,Floyd County,2000,90565.0,GA,41066.0,2001.0
13,117,Georgia,Forsyth County,2000,98407.0,GA,87605.0,1977.0
13,119,Georgia,Franklin County,2000,20285.0,GA,36739.0,4151.0
13,121,Georgia,Fulton County,2000,816006.0,GA,56709.0,761.0
13,123,Georgia,Gilmer County,2000,23456.0,GA,36741.0,2434.0
13,125,Georgia,Glascock County,2000,2556.0,GA,37149.0,4273.0
13,127,Georgia,Glynn County,2000,67568.0,GA,50337.0,2345.0
13,129,Georgia,Gordon County,2000,44104.0,GA,40916.0,2267.0
13,131,Georgia,Grady County,2000,23659.0,GA,32247.0,2614.0
13,133,Georgia,Greene County,2000,14406.0,GA,38513.0,3977.0
13,135,Georgia,Gwinnett County,2000,588448.0,GA,63219.0,736.0
13,137,Georgia,Habersham County,2000,35902.0,GA,40192.0,2390.0
13,139,Georgia,Hall County,2000,139277.0,GA,50876.0,1401.0
13,141,Georgia,Hancock County,2000,10076.0,GA,22283.0,2218.0
13,143,Georgia,Haralson County,2000,25690.0,GA,38996.0,3072.0
13,145,Georgia,Harris County,2000,23695.0,GA,67018.0,3187.0
13,147,Georgia,Hart County,2000,22997.0,GA,36109.0,3204.0
13,149,Georgia,Heard County,2000,11012.0,GA,42685.0,2986.0
13,151,Georgia,Henry County,2000,119341.0,GA,63923.0,1092.0
13,153,Georgia,Houston County,2000,110765.0,GA,55098.0,1813.0
13,155,Georgia,Irwin County,2000,9931.0,GA,38376.0,5322.0
13,157,Georgia,Jackson County,2000,41589.0,GA,51506.0,2141.0
13,159,Georgia,Jasper County,2000,11426.0,GA,42081.0,3479.0
13,161,Georgia,Jeff Davis County,2000,12684.0,GA,32928.0,2978.0
13,163,Georgia,Jefferson County,2000,17266.0,GA,29268.0,2694.0
13,165,Georgia,Jenkins County,2000,8575.0,GA,27686.0,5820.0
13,167,Georgia,Johnson County,2000,8560.0,GA,27607.0,3032.0
13,169,Georgia,Jones County,2000,23639.0,GA,50717.0,3662.0
13,171,Georgia,Lamar County,2000,15912.0,GA,37536.0,3375.0
13,173,Georgia,Lanier County,2000,7241.0,GA,37522.0,8566.0
13,175,Georgia,Laurens County,2000,44874.0,GA,38280.0,1734.0
13,177,Georgia,Lee County,2000,24757.0,GA,59811.0,2881.0
13,179,Georgia,Liberty County,2000,61610.0,GA,42674.0,1815.0
13,181,Georgia,Lincoln County,2000,8348.0,GA,36399.0,3177.0
13,183,Georgia,Long County,2000,10304.0,GA,41186.0,6967.0
13,185,Georgia,Lowndes County,2000,92115.0,GA,39096.0,1364.0
13,187,Georgia,Lumpkin County,2000,21016.0,GA,43394.0,3798.0
13,189,Georgia,McDuffie County,2000,21231.0,GA,35414.0,2416.0
13,191,Georgia,McIntosh County,2000,10847.0,GA,39075.0,4959.0
13,193,Georgia,Macon County,2000,14074.0,GA,27950.0,3003.0
13,195,Georgia,Madison County,2000,25730.0,GA,41343.0,2230.0
13,197,Georgia,Marion County,2000,7144.0,GA,31581.0,5583.0
13,199,Georgia,Meriwether County,2000,22534.0,GA,37845.0,3105.0
13,201,Georgia,Miller County,2000,6383.0,GA,33196.0,3369.0
13,205,Georgia,Mitchell County,2000,23932.0,GA,36198.0,3353.0
13,207,Georgia,Monroe County,2000,21757.0,GA,48297.0,5630.0
13,209,Georgia,Montgomery County,2000,8270.0,GA,35182.0,5183.0
13,211,Georgia,Morgan County,2000,15457.0,GA,45817.0,3828.0
13,213,Georgia,Murray County,2000,36506.0,GA,38226.0,2565.0
13,215,Georgia,Muscogee County,2000,186291.0,GA,41331.0,965.0
13,217,Georgia,Newton County,2000,62001.0,GA,52361.0,1731.0
13,219,Georgia,Oconee County,2000,26225.0,GA,74352.0,3075.0
13,221,Georgia,Oglethorpe County,2000,12635.0,GA,39319.0,4759.0
13,223,Georgia,Paulding County,2000,81678.0,GA,62348.0,1788.0
13,225,Georgia,Peach County,2000,23668.0,GA,41014.0,4270.0
13,227,Georgia,Pickens County,2000,22983.0,GA,49945.0,2564.0
13,229,Georgia,Pierce County,2000,15636.0,GA,37062.0,4103.0
13,231,Georgia,Pike County,2000,13688.0,GA,53213.0,4661.0
13,233,Georgia,Polk County,2000,38127.0,GA,38646.0,1820.0
13,235,Georgia,Pulaski County,2000,9588.0,GA,36262.0,7333.0
13,237,Georgia,Putnam County,2000,18812.0,GA,41529.0,2735.0
13,239,Georgia,Quitman County,2000,2598.0,GA,28912.0,6911.0
13,241,Georgia,Rabun County,2000,15050.0,GA,34406.0,2699.0
13,243,Georgia,Randolph County,2000,7791.0,GA,26194.0,4622.0
13,245,Georgia,Richmond County,2000,199775.0,GA,37882.0,982.0
13,247,Georgia,Rockdale County,2000,70111.0,GA,55779.0,2299.0
13,249,Georgia,Schley County,2000,3766.0,GA,35096.0,4997.0
13,251,Georgia,Screven County,2000,15374.0,GA,32155.0,2276.0
13,253,Georgia,Seminole County,2000,9369.0,GA,32666.0,4818.0
13,255,Georgia,Spalding County,2000,58417.0,GA,41100.0,2058.0
13,257,Georgia,Stephens County,2000,25435.0,GA,34938.0,2413.0
13,259,Georgia,Stewart County,2000,5252.0,GA,30954.0,4850.0
13,261,Georgia,Sumter County,2000,33200.0,GA,32430.0,2438.0
13,263,Georgia,Talbot County,2000,6498.0,GA,33873.0,7635.0
13,265,Georgia,Taliaferro County,2000,2077.0,GA,22188.0,5556.0
13,267,Georgia,Tattnall County,2000,22305.0,GA,38522.0,5151.0
13,269,Georgia,Taylor County,2000,8815.0,GA,25237.0,2893.0
13,271,Georgia,Telfair County,2000,11794.0,GA,23876.0,3455.0
13,273,Georgia,Terrell County,2000,10970.0,GA,27909.0,3407.0
13,275,Georgia,Thomas County,2000,42737.0,GA,35797.0,2032.0
13,277,Georgia,Tift County,2000,38407.0,GA,36847.0,2165.0
13,279,Georgia,Toombs County,2000,26067.0,GA,31635.0,2383.0
13,281,Georgia,Towns County,2000,9319.0,GA,39540.0,2166.0
13,283,Georgia,Treutlen County,2000,6854.0,GA,36467.0,9540.0
13,285,Georgia,Troup County,2000,58779.0,GA,41770.0,2249.0
13,287,Georgia,Turner County,2000,9504.0,GA,30763.0,5681.0
13,289,Georgia,Twiggs County,2000,10590.0,GA,26521.0,2154.0
13,291,Georgia,Union County,2000,17289.0,GA,41298.0,3012.0
13,293,Georgia,Upson County,2000,27597.0,GA,34509.0,2208.0
13,295,Georgia,Walker County,2000,61053.0,GA,38723.0,1773.0
13,297,Georgia,Walton County,2000,60687.0,GA,51721.0,1958.0
13,299,Georgia,Ware County,2000,35483.0,GA,35517.0,2422.0
13,301,Georgia,Warren County,2000,6336.0,GA,31043.0,3437.0
13,303,Georgia,Washington County,2000,21176.0,GA,31382.0,1914.0
13,305,Georgia,Wayne County,2000,26565.0,GA,37340.0,2612.0
13,307,Georgia,Webster County,2000,2390.0,GA,25708.0,5007.0
13,309,Georgia,Wheeler County,2000,6179.0,GA,35422.0,9461.0
13,311,Georgia,White County,2000,19944.0,GA,41756.0,4647.0
13,313,Georgia,Whitfield County,2000,83525.0,GA,42345.0,1455.0
13,315,Georgia,Wilcox County,2000,8577.0,GA,30784.0,3307.0
13,317,Georgia,Wilkes County,2000,10687.0,GA,28022.0,3615.0
13,319,Georgia,Wilkinson County,2000,10220.0,GA,37902.0,3862.0
13,321,Georgia,Worth County,2000,21967.0,GA,38670.0,4559.0
15,1,Hawaii,Hawaii County,2000,148677.0,HI,54996.0,1555.0
15,3,Hawaii,Honolulu County,2000,876156.0,HI,70093.0,725.0
15,5,Hawaii,Kalawao County,2000,147.0,HI,41806.0,19942.0
15,7,Hawaii,Kauai County,2000,58463.0,HI,62531.0,2632.0
15,9,Hawaii,Maui County,2000,128094.0,HI,63989.0,1956.0
16,1,Idaho,Ada County,2000,300904.0,ID,55835.0,830.0
16,3,Idaho,Adams County,2000,3476.0,ID,36004.0,2233.0
16,5,Idaho,Bannock County,2000,75565.0,ID,44848.0,1631.0
16,7,Idaho,Bear Lake County,2000,6411.0,ID,43374.0,2253.0
16,9,Idaho,Benewah County,2000,9171.0,ID,37500.0,2808.0
16,11,Idaho,Bingham County,2000,41735.0,ID,44128.0,1924.0
16,13,Idaho,Blaine County,2000,18991.0,ID,61854.0,5298.0
16,15,Idaho,Boise County,2000,6670.0,ID,48789.0,5717.0
16,17,Idaho,Bonner County,2000,36835.0,ID,41943.0,1823.0
16,19,Idaho,Bonneville County,2000,82522.0,ID,50445.0,1827.0
16,21,Idaho,Boundary County,2000,9871.0,ID,37712.0,5882.0
16,23,Idaho,Butte County,2000,2899.0,ID,39413.0,4237.0
16,25,Idaho,Camas County,2000,991.0,ID,44145.0,10074.0
16,27,Idaho,Canyon County,2000,131441.0,ID,43218.0,1170.0
16,29,Idaho,Caribou County,2000,7304.0,ID,44958.0,3234.0
16,31,Idaho,Cassia County,2000,21416.0,ID,39866.0,4347.0
16,33,Idaho,Clark County,2000,1022.0,ID,40909.0,10221.0
16,35,Idaho,Clearwater County,2000,8930.0,ID,41835.0,2889.0
16,37,Idaho,Custer County,2000,4342.0,ID,41910.0,9581.0
16,39,Idaho,Elmore County,2000,29130.0,ID,43089.0,1778.0
16,41,Idaho,Franklin County,2000,11329.0,ID,45682.0,3112.0
16,43,Idaho,Fremont County,2000,11819.0,ID,42523.0,3485.0
16,45,Idaho,Gem County,2000,15181.0,ID,42794.0,2686.0
16,47,Idaho,Gooding County,2000,14155.0,ID,37228.0,3455.0
16,49,Idaho,Idaho County,2000,15511.0,ID,34536.0,2208.0
16,51,Idaho,Jefferson County,2000,19155.0,ID,51579.0,2140.0
16,53,Idaho,Jerome County,2000,18342.0,ID,39188.0,2195.0
16,55,Idaho,Kootenai County,2000,108685.0,ID,46336.0,1303.0
16,57,Idaho,Latah County,2000,34935.0,ID,36974.0,1919.0
16,59,Idaho,Lemhi County,2000,7806.0,ID,36411.0,4581.0
16,61,Idaho,Lewis County,2000,3747.0,ID,35808.0,1815.0
16,63,Idaho,Lincoln County,2000,4044.0,ID,45714.0,3639.0
16,65,Idaho,Madison County,2000,27467.0,ID,35461.0,3557.0
16,67,Idaho,Minidoka County,2000,20174.0,ID,40350.0,3183.0
16,69,Idaho,Nez Perce County,2000,37410.0,ID,44395.0,2594.0
16,71,Idaho,Oneida County,2000,4125.0,ID,44599.0,2317.0
16,73,Idaho,Owyhee County,2000,10644.0,ID,33441.0,2445.0
16,75,Idaho,Payette County,2000,20578.0,ID,43559.0,2869.0
16,77,Idaho,Power County,2000,7538.0,ID,40843.0,5263.0
16,79,Idaho,Shoshone County,2000,13771.0,ID,36654.0,3011.0
16,81,Idaho,Teton County,2000,5999.0,ID,53364.0,6282.0
16,83,Idaho,Twin Falls County,2000,64284.0,ID,42455.0,1447.0
16,85,Idaho,Valley County,2000,7651.0,ID,50851.0,3923.0
16,87,Idaho,Washington County,2000,9977.0,ID,36542.0,3440.0
17,1,Illinois,Adams County,2000,68277.0,IL,43824.0,1441.0
17,3,Illinois,Alexander County,2000,9590.0,IL,28833.0,4518.0
17,5,Illinois,Bond County,2000,17633.0,IL,51946.0,4225.0
17,7,Illinois,Boone County,2000,41786.0,IL,61210.0,2828.0
17,9,Illinois,Brown County,2000,6950.0,IL,38696.0,5643.0
17,11,Illinois,Bureau County,2000,35503.0,IL,45692.0,1327.0
17,13,Illinois,Calhoun County,2000,5084.0,IL,44891.0,4358.0
17,15,Illinois,Carroll County,2000,16674.0,IL,44805.0,2784.0
17,17,Illinois,Cass County,2000,13695.0,IL,41544.0,4257.0
17,19,Illinois,Champaign County,2000,179669.0,IL,45262.0,1080.0
17,21,Illinois,Christian County,2000,35372.0,IL,41712.0,1854.0
17,23,Illinois,Clark County,2000,17008.0,IL,43597.0,3129.0
17,25,Illinois,Clay County,2000,14560.0,IL,38016.0,2932.0
17,27,Illinois,Clinton County,2000,35535.0,IL,55278.0,1906.0
17,29,Illinois,Coles County,2000,53196.0,IL,36457.0,1545.0
17,31,Illinois,Cook County,2000,5376741.0,IL,53942.0,289.0
17,33,Illinois,Crawford County,2000,20452.0,IL,41434.0,2062.0
17,35,Illinois,Cumberland County,2000,11253.0,IL,42101.0,3224.0
17,37,Illinois,DeKalb County,2000,88969.0,IL,54002.0,1400.0
17,39,Illinois,De Witt County,2000,16798.0,IL,45347.0,2855.0
17,41,Illinois,Douglas County,2000,19922.0,IL,46941.0,3017.0
17,43,Illinois,DuPage County,2000,904161.0,IL,76581.0,792.0
17,45,Illinois,Edgar County,2000,19704.0,IL,39904.0,1898.0
17,47,Illinois,Edwards County,2000,6971.0,IL,40430.0,3380.0
17,49,Illinois,Effingham County,2000,34264.0,IL,49509.0,2023.0
17,51,Illinois,Fayette County,2000,21802.0,IL,41269.0,2289.0
17,53,Illinois,Ford County,2000,14241.0,IL,48667.0,2651.0
17,55,Illinois,Franklin County,2000,39018.0,IL,34381.0,1612.0
17,57,Illinois,Fulton County,2000,38250.0,IL,41268.0,1239.0
17,59,Illinois,Gallatin County,2000,6445.0,IL,38003.0,3597.0
17,61,Illinois,Greene County,2000,14761.0,IL,41450.0,2478.0
17,63,Illinois,Grundy County,2000,37535.0,IL,64297.0,2581.0
17,65,Illinois,Hamilton County,2000,8621.0,IL,35032.0,5866.0
17,67,Illinois,Hancock County,2000,20121.0,IL,42857.0,2385.0
17,69,Illinois,Hardin County,2000,4800.0,IL,27578.0,7120.0
17,71,Illinois,Henderson County,2000,8213.0,IL,43450.0,4162.0
17,73,Illinois,Henry County,2000,51020.0,IL,49164.0,1850.0
17,75,Illinois,Iroquois County,2000,31334.0,IL,47323.0,1949.0
17,77,Illinois,Jackson County,2000,59612.0,IL,32169.0,1444.0
17,79,Illinois,Jasper County,2000,10117.0,IL,46546.0,3586.0
17,81,Illinois,Jefferson County,2000,40045.0,IL,41161.0,1843.0
17,83,Illinois,Jersey County,2000,21668.0,IL,53470.0,3533.0
17,85,Illinois,Jo Daviess County,2000,22289.0,IL,50279.0,3224.0
17,87,Illinois,Johnson County,2000,12878.0,IL,41619.0,3214.0
17,89,Illinois,Kane County,2000,404119.0,IL,67767.0,1261.0
17,91,Illinois,Kankakee County,2000,103833.0,IL,50484.0,2098.0
17,93,Illinois,Kendall County,2000,54544.0,IL,79897.0,1805.0
17,95,Illinois,Knox County,2000,55836.0,IL,39545.0,1937.0
17,97,Illinois,Lake County,2000,644356.0,IL,78948.0,796.0
17,99,Illinois,LaSalle County,2000,111509.0,IL,51705.0,1254.0
17,101,Illinois,Lawrence County,2000,15452.0,IL,38771.0,2221.0
17,103,Illinois,Lee County,2000,36062.0,IL,48502.0,2448.0
17,105,Illinois,Livingston County,2000,39678.0,IL,50500.0,1732.0
17,107,Illinois,Logan County,2000,31183.0,IL,48999.0,3249.0
17,109,Illinois,McDonough County,2000,32913.0,IL,33702.0,2099.0
17,111,Illinois,McHenry County,2000,260077.0,IL,76482.0,1169.0
17,113,Illinois,McLean County,2000,150433.0,IL,57642.0,1286.0
17,115,Illinois,Macon County,2000,114706.0,IL,44337.0,1251.0
17,117,Illinois,Macoupin County,2000,49019.0,IL,47178.0,2341.0
17,119,Illinois,Madison County,2000,258941.0,IL,51941.0,830.0
17,121,Illinois,Marion County,2000,41691.0,IL,38974.0,1776.0
17,123,Illinois,Marshall County,2000,13180.0,IL,49116.0,3368.0
17,125,Illinois,Mason County,2000,16038.0,IL,42461.0,2359.0
17,127,Illinois,Massac County,2000,15161.0,IL,41077.0,3514.0
17,129,Illinois,Menard County,2000,12486.0,IL,56230.0,3969.0
17,131,Illinois,Mercer County,2000,16957.0,IL,50909.0,4498.0
17,133,Illinois,Monroe County,2000,27619.0,IL,68253.0,3117.0
17,135,Illinois,Montgomery County,2000,30652.0,IL,40864.0,2026.0
17,137,Illinois,Morgan County,2000,36616.0,IL,44645.0,2475.0
17,139,Illinois,Moultrie County,2000,14287.0,IL,46364.0,2143.0
17,141,Illinois,Ogle County,2000,51032.0,IL,55733.0,1604.0
17,143,Illinois,Peoria County,2000,183433.0,IL,49747.0,938.0
17,145,Illinois,Perry County,2000,23094.0,IL,40696.0,2274.0
17,147,Illinois,Piatt County,2000,16365.0,IL,55752.0,2205.0
17,149,Illinois,Pike County,2000,17384.0,IL,40205.0,1962.0
17,151,Illinois,Pope County,2000,4413.0,IL,39672.0,5454.0
17,153,Illinois,Pulaski County,2000,7348.0,IL,31173.0,3314.0
17,155,Illinois,Putnam County,2000,6086.0,IL,56458.0,3470.0
17,157,Illinois,Randolph County,2000,33893.0,IL,45020.0,1734.0
17,159,Illinois,Richland County,2000,16149.0,IL,41917.0,2940.0
17,161,Illinois,Rock Island County,2000,149374.0,IL,46226.0,1276.0
17,163,Illinois,St. Clair County,2000,256082.0,IL,48562.0,1020.0
17,165,Illinois,Saline County,2000,26733.0,IL,35644.0,1892.0
17,167,Illinois,Sangamon County,2000,188951.0,IL,52232.0,883.0
17,169,Illinois,Schuyler County,2000,7189.0,IL,43686.0,3191.0
17,171,Illinois,Scott County,2000,5537.0,IL,49462.0,3809.0
17,173,Illinois,Shelby County,2000,22893.0,IL,44627.0,3455.0
17,175,Illinois,Stark County,2000,6332.0,IL,49195.0,2351.0
17,177,Illinois,Stephenson County,2000,48979.0,IL,43304.0,1473.0
17,179,Illinois,Tazewell County,2000,128485.0,IL,54232.0,1170.0
17,181,Illinois,Union County,2000,18293.0,IL,39760.0,2181.0
17,183,Illinois,Vermilion County,2000,83919.0,IL,39456.0,1329.0
17,185,Illinois,Wabash County,2000,12937.0,IL,46026.0,4783.0
17,187,Illinois,Warren County,2000,18735.0,IL,41636.0,2712.0
17,189,Illinois,Washington County,2000,15148.0,IL,51440.0,2834.0
17,191,Illinois,Wayne County,2000,17151.0,IL,39207.0,2280.0
17,193,Illinois,White County,2000,15371.0,IL,39728.0,3238.0
17,195,Illinois,Whiteside County,2000,60653.0,IL,45266.0,1442.0
17,197,Illinois,Will County,2000,502266.0,IL,75906.0,811.0
17,199,Illinois,Williamson County,2000,61296.0,IL,40579.0,1538.0
17,201,Illinois,Winnebago County,2000,278418.0,IL,47198.0,875.0
17,203,Illinois,Woodford County,2000,35469.0,IL,65890.0,1847.0
18,1,Indiana,Adams County,2000,33625.0,IN,43317.0,1886.0
18,3,Indiana,Allen County,2000,331849.0,IN,48714.0,734.0
18,5,Indiana,Bartholomew County,2000,71435.0,IN,52742.0,1482.0
18,7,Indiana,Benton County,2000,9421.0,IN,46318.0,2590.0
18,9,Indiana,Blackford County,2000,14048.0,IN,41989.0,3400.0
18,11,Indiana,Boone County,2000,46107.0,IN,68594.0,2231.0
18,13,Indiana,Brown County,2000,14957.0,IN,50139.0,3917.0
18,15,Indiana,Carroll County,2000,20165.0,IN,48055.0,2680.0
18,17,Indiana,Cass County,2000,40930.0,IN,42587.0,1711.0
18,19,Indiana,Clark County,2000,96472.0,IN,47368.0,1362.0
18,21,Indiana,Clay County,2000,26556.0,IN,44666.0,2418.0
18,23,Indiana,Clinton County,2000,33866.0,IN,48416.0,2207.0
18,25,Indiana,Crawford County,2000,10743.0,IN,37988.0,3260.0
18,27,Indiana,Daviess County,2000,29820.0,IN,44592.0,1923.0
18,29,Indiana,Dearborn County,2000,46109.0,IN,56789.0,2490.0
18,31,Indiana,Decatur County,2000,24555.0,IN,46894.0,2224.0
18,33,Indiana,DeKalb County,2000,40285.0,IN,46722.0,2135.0
18,35,Indiana,Delaware County,2000,118769.0,IN,38066.0,956.0
18,37,Indiana,Dubois County,2000,39674.0,IN,52871.0,1679.0
18,39,Indiana,Elkhart County,2000,182791.0,IN,47258.0,1149.0
18,41,Indiana,Fayette County,2000,25588.0,IN,37038.0,2290.0
18,43,Indiana,Floyd County,2000,70823.0,IN,52422.0,1419.0
18,45,Indiana,Fountain County,2000,17954.0,IN,42817.0,2260.0
18,47,Indiana,Franklin County,2000,22151.0,IN,51649.0,2633.0
18,49,Indiana,Fulton County,2000,20511.0,IN,40372.0,2066.0
18,51,Indiana,Gibson County,2000,32500.0,IN,46872.0,3228.0
18,53,Indiana,Grant County,2000,73403.0,IN,38985.0,1577.0
18,55,Indiana,Greene County,2000,33157.0,IN,41103.0,1978.0
18,57,Indiana,Hamilton County,2000,182740.0,IN,81947.0,1417.0
18,59,Indiana,Hancock County,2000,55391.0,IN,61052.0,1532.0
18,61,Indiana,Harrison County,2000,34325.0,IN,51272.0,1780.0
18,63,Indiana,Hendricks County,2000,104093.0,IN,67180.0,1461.0
18,65,Indiana,Henry County,2000,48508.0,IN,41087.0,1348.0
18,67,Indiana,Howard County,2000,84964.0,IN,45003.0,1541.0
18,69,Indiana,Huntington County,2000,38075.0,IN,45964.0,2406.0
18,71,Indiana,Jackson County,2000,41335.0,IN,43980.0,2465.0
18,73,Indiana,Jasper County,2000,30043.0,IN,55093.0,2247.0
18,75,Indiana,Jay County,2000,21806.0,IN,39886.0,1936.0
18,77,Indiana,Jefferson County,2000,31705.0,IN,42707.0,2123.0
18,79,Indiana,Jennings County,2000,27554.0,IN,43755.0,1693.0
18,81,Indiana,Johnson County,2000,115209.0,IN,61629.0,1348.0
18,83,Indiana,Knox County,2000,39256.0,IN,39523.0,1450.0
18,85,Indiana,Kosciusko County,2000,74057.0,IN,50217.0,1441.0
18,87,Indiana,LaGrange County,2000,34909.0,IN,47792.0,2545.0
18,89,Indiana,Lake County,2000,484564.0,IN,48723.0,924.0
18,91,Indiana,LaPorte County,2000,110106.0,IN,46014.0,1464.0
18,93,Indiana,Lawrence County,2000,45922.0,IN,40380.0,1647.0
18,95,Indiana,Madison County,2000,133358.0,IN,43256.0,963.0
18,97,Indiana,Marion County,2000,860454.0,IN,43541.0,415.0
18,99,Indiana,Marshall County,2000,45128.0,IN,50141.0,1837.0
18,101,Indiana,Martin County,2000,10369.0,IN,43406.0,3042.0
18,103,Indiana,Miami County,2000,36082.0,IN,39485.0,2398.0
18,105,Indiana,Monroe County,2000,120563.0,IN,38137.0,1511.0
18,107,Indiana,Montgomery County,2000,37629.0,IN,47694.0,1584.0
18,109,Indiana,Morgan County,2000,66689.0,IN,55427.0,1657.0
18,111,Indiana,Newton County,2000,14566.0,IN,50721.0,3738.0
18,113,Indiana,Noble County,2000,46275.0,IN,45818.0,1890.0
18,115,Indiana,Ohio County,2000,5623.0,IN,50966.0,7245.0
18,117,Indiana,Orange County,2000,19306.0,IN,37120.0,2997.0
18,119,Indiana,Owen County,2000,21786.0,IN,44285.0,2178.0
18,121,Indiana,Parke County,2000,17241.0,IN,40512.0,2450.0
18,123,Indiana,Perry County,2000,18899.0,IN,45108.0,3683.0
18,125,Indiana,Pike County,2000,12837.0,IN,41222.0,3475.0
18,127,Indiana,Porter County,2000,146798.0,IN,60889.0,1307.0
18,129,Indiana,Posey County,2000,27061.0,IN,57530.0,3138.0
18,131,Indiana,Pulaski County,2000,13755.0,IN,44016.0,1948.0
18,133,Indiana,Putnam County,2000,36019.0,IN,48992.0,3055.0
18,135,Indiana,Randolph County,2000,27401.0,IN,40990.0,1409.0
18,137,Indiana,Ripley County,2000,26523.0,IN,48093.0,1892.0
18,139,Indiana,Rush County,2000,18261.0,IN,46685.0,2358.0
18,141,Indiana,St. Joseph County,2000,265559.0,IN,44644.0,885.0
18,143,Indiana,Scott County,2000,22960.0,IN,39588.0,1737.0
18,145,Indiana,Shelby County,2000,43445.0,IN,52292.0,1795.0
18,147,Indiana,Spencer County,2000,20391.0,IN,52105.0,2629.0
18,149,Indiana,Starke County,2000,23556.0,IN,37480.0,2333.0
18,151,Indiana,Steuben County,2000,33214.0,IN,47479.0,1785.0
18,153,Indiana,Sullivan County,2000,21751.0,IN,44184.0,2832.0
18,155,Indiana,Switzerland County,2000,9065.0,IN,44503.0,4078.0
18,157,Indiana,Tippecanoe County,2000,148955.0,IN,42632.0,1116.0
18,159,Indiana,Tipton County,2000,16577.0,IN,51485.0,3375.0
