,BUYER_STATE,BUYER_COUNTY,Year,MME
3225,GA,MADISON,2009,12280.0810125
3226,GA,MADISON,2010,14733.68385
3227,GA,MADISON,2011,15721.5386925
3228,GA,MADISON,2012,17595.4033022625
3229,GA,MARION,2006,439.3651425
3230,GA,MARION,2007,473.183475
3231,GA,MARION,2008,427.2798
3232,GA,MARION,2009,405.6080475
3233,GA,MARION,2010,584.9586
3234,GA,MARION,2011,488.851815
3235,GA,MARION,2012,101.7872775
3236,GA,MCDUFFIE,2006,6269.4480675
3237,GA,MCDUFFIE,2007,7064.8472785
3238,GA,MCDUFFIE,2008,8669.709504
3239,GA,MCDUFFIE,2009,9201.83355
3240,GA,MCDUFFIE,2010,10463.4127125
3241,GA,MCDUFFIE,2011,12099.4533825
3242,GA,MCDUFFIE,2012,12336.664230225
3243,GA,MCINTOSH,2006,4216.4966175
3244,GA,MCINTOSH,2007,4059.9806063625
3245,GA,MCINTOSH,2008,4607.6861625
3246,GA,MCINTOSH,2009,7904.7409913625
3247,GA,MCINTOSH,2010,10361.740545
3248,GA,MCINTOSH,2011,14997.546885
3249,GA,MCINTOSH,2012,15089.7671738625
3250,GA,MERIWETHER,2006,3007.12792
3251,GA,MERIWETHER,2007,4424.03633
3252,GA,MERIWETHER,2008,4717.7561225
3253,GA,MERIWETHER,2009,5005.1562825
3254,GA,MERIWETHER,2010,5493.19998
3255,GA,MERIWETHER,2011,6123.0128925
3256,GA,MERIWETHER,2012,6426.28518
3257,GA,MILLER,2006,1104.3821625
3258,GA,MILLER,2007,1237.5099825
3259,GA,MILLER,2008,1216.1016375
3260,GA,MILLER,2009,1469.1342115875
3261,GA,MILLER,2010,1833.3461399999999
3262,GA,MILLER,2011,1967.4157875
3263,GA,MILLER,2012,2165.00583
3264,GA,MITCHELL,2006,3091.747275
3265,GA,MITCHELL,2007,3723.9146877125
3266,GA,MITCHELL,2008,3440.1754575
3267,GA,MITCHELL,2009,3691.250182725
3268,GA,MITCHELL,2010,4632.4338225
3269,GA,MITCHELL,2011,5685.7608975
3270,GA,MITCHELL,2012,7357.516365
3271,GA,MONROE,2006,5680.5444125
3272,GA,MONROE,2007,7362.3034880000005
3273,GA,MONROE,2008,6888.053486
3274,GA,MONROE,2009,8126.1450488625005
3275,GA,MONROE,2010,11252.49717
3276,GA,MONROE,2011,12838.9941975
3277,GA,MONROE,2012,9489.26508
3278,GA,MONTGOMERY,2006,342.366858
3279,GA,MONTGOMERY,2007,341.00546099999997
3280,GA,MONTGOMERY,2008,538.4926125
3281,GA,MONTGOMERY,2009,548.1021
3282,GA,MONTGOMERY,2010,748.12215
3283,GA,MONTGOMERY,2011,403.5963
3284,GA,MONTGOMERY,2012,505.23555
3285,GA,MORGAN,2006,3131.2581865
3286,GA,MORGAN,2007,3380.092924725
3287,GA,MORGAN,2008,3776.7968145
3288,GA,MORGAN,2009,4755.4861425
3289,GA,MORGAN,2010,6231.154657725
3290,GA,MORGAN,2011,6454.1412900000005
3291,GA,MORGAN,2012,8441.2997363625
3292,GA,MURRAY,2006,8772.052013225
3293,GA,MURRAY,2007,10175.707162225
3294,GA,MURRAY,2008,12007.073763
3295,GA,MURRAY,2009,14640.5335275
3296,GA,MURRAY,2010,15191.5403365875
3297,GA,MURRAY,2011,16878.4054540875
3298,GA,MURRAY,2012,17748.3134138625
3299,GA,MUSCOGEE,2006,45567.90615135
3300,GA,MUSCOGEE,2007,54511.3149740625
3301,GA,MUSCOGEE,2008,59565.322243175004
3302,GA,MUSCOGEE,2009,67729.25354445
3303,GA,MUSCOGEE,2010,81272.5114308375
3304,GA,MUSCOGEE,2011,95051.73452385
3305,GA,MUSCOGEE,2012,102999.242569275
3306,GA,NEWTON,2006,15173.7285282625
3307,GA,NEWTON,2007,18236.8402346875
3308,GA,NEWTON,2008,21061.927350375
3309,GA,NEWTON,2009,26031.82053135
3310,GA,NEWTON,2010,29471.8141765875
3311,GA,NEWTON,2011,32922.5641540875
3312,GA,NEWTON,2012,31803.0231263625
3313,GA,OCONEE,2006,3201.630478
3314,GA,OCONEE,2007,3983.7260045000003
3315,GA,OCONEE,2008,4502.5848083625
3316,GA,OCONEE,2009,4967.0628338625
3317,GA,OCONEE,2010,6134.7095326125
3318,GA,OCONEE,2011,6894.334620225
3319,GA,OCONEE,2012,6756.68187795
3320,GA,OGLETHORPE,2006,1241.7708745
3321,GA,OGLETHORPE,2007,2210.88486
3322,GA,OGLETHORPE,2008,2013.7788675
3323,GA,OGLETHORPE,2009,2453.49627
3324,GA,OGLETHORPE,2010,3034.229895
3325,GA,OGLETHORPE,2011,3248.6518575
3326,GA,OGLETHORPE,2012,3931.3833225
3327,GA,PAULDING,2006,20442.6227675
3328,GA,PAULDING,2007,29054.782052725
3329,GA,PAULDING,2008,32480.170171725
3330,GA,PAULDING,2009,38467.3959263625
3331,GA,PAULDING,2010,43254.62444295
3332,GA,PAULDING,2011,44882.9210476125
3333,GA,PAULDING,2012,42966.593925
3334,GA,PEACH,2006,4040.0897240875
3335,GA,PEACH,2007,5125.47593795
3336,GA,PEACH,2008,5077.6629748625
3337,GA,PEACH,2009,6276.608370225
3338,GA,PEACH,2010,8086.6134038625
3339,GA,PEACH,2011,8817.9431775
3340,GA,PEACH,2012,9620.321415
3341,GA,PICKENS,2006,9067.8234795
3342,GA,PICKENS,2007,11553.3226025375
3343,GA,PICKENS,2008,12612.074250525
3344,GA,PICKENS,2009,12936.023996775
3345,GA,PICKENS,2010,15193.42791975
3346,GA,PICKENS,2011,17933.0163993
3347,GA,PICKENS,2012,18753.6094690875
3348,GA,PIERCE,2006,4953.3681765
3349,GA,PIERCE,2007,5856.7942403625
3350,GA,PIERCE,2008,5750.465697
3351,GA,PIERCE,2009,5805.769929075
3352,GA,PIERCE,2010,12793.7038777125
3353,GA,PIERCE,2011,9302.0878013625
3354,GA,PIERCE,2012,8372.5612313625
3355,GA,PIKE,2006,1817.8588875
3356,GA,PIKE,2007,1680.244425
3357,GA,PIKE,2008,1470.80619
3358,GA,PIKE,2009,1589.632875
3359,GA,PIKE,2010,1655.1286875
3360,GA,PIKE,2011,1912.521600225
3361,GA,PIKE,2012,2168.2489275
3362,GA,POLK,2006,20132.6813173125
3363,GA,POLK,2007,24624.248775675
3364,GA,POLK,2008,26004.6336968625
3365,GA,POLK,2009,26745.46611045
3366,GA,POLK,2010,27923.5126765875
3367,GA,POLK,2011,32976.2426325
3368,GA,POLK,2012,30934.11996
3369,GA,PULASKI,2006,3747.8455963625
3370,GA,PULASKI,2007,3976.5501643625
3371,GA,PULASKI,2008,4502.0922338625
3372,GA,PULASKI,2009,5248.1521990875
3373,GA,PULASKI,2010,6312.8723063625
3374,GA,PULASKI,2011,7593.1815113625
3375,GA,PULASKI,2012,8624.5752788625
3376,GA,PUTNAM,2006,2980.116198
3377,GA,PUTNAM,2007,3344.0674253625
3378,GA,PUTNAM,2008,4025.7733583625
3379,GA,PUTNAM,2009,4576.153230225
3380,GA,PUTNAM,2010,4901.970795225
3381,GA,PUTNAM,2011,5290.19236545
3382,GA,PUTNAM,2012,5613.4720013625
3383,GA,RABUN,2006,7310.5331865
3384,GA,RABUN,2007,8643.05685135
3385,GA,RABUN,2008,10524.799009087501
3386,GA,RABUN,2009,11683.3483172625
3387,GA,RABUN,2010,11628.199170225
3388,GA,RABUN,2011,12000.3338820375
3389,GA,RABUN,2012,12142.4404854375
3390,GA,RANDOLPH,2006,575.9793555
3391,GA,RANDOLPH,2007,683.06782095
3392,GA,RANDOLPH,2008,702.3451868625
3393,GA,RANDOLPH,2009,900.268485
3394,GA,RANDOLPH,2010,958.0746825
3395,GA,RANDOLPH,2011,1278.083325
3396,GA,RANDOLPH,2012,1401.7853775
3397,GA,RICHMOND,2006,44785.9375672125
3398,GA,RICHMOND,2007,52950.7082230875
3399,GA,RICHMOND,2008,61776.8556172125
3400,GA,RICHMOND,2009,67375.713238125
3401,GA,RICHMOND,2010,81258.43528845
3402,GA,RICHMOND,2011,94727.3366961
3403,GA,RICHMOND,2012,99701.892822675
3404,GA,ROCKDALE,2006,22055.746354
3405,GA,ROCKDALE,2007,22674.4435305875
3406,GA,ROCKDALE,2008,24682.722052725
3407,GA,ROCKDALE,2009,30676.692195
3408,GA,ROCKDALE,2010,39152.597059537504
3409,GA,ROCKDALE,2011,45491.4588565875
3410,GA,ROCKDALE,2012,47470.5436827
3411,GA,SCHLEY,2006,401.582238
3412,GA,SCHLEY,2007,469.8148095
3413,GA,SCHLEY,2008,476.4996735
3414,GA,SCHLEY,2009,447.226245225
3415,GA,SCHLEY,2010,586.9645875
3416,GA,SCHLEY,2011,491.6497990875
3417,GA,SCHLEY,2012,345.8029125
3418,GA,SCREVEN,2006,1694.0432345
3419,GA,SCREVEN,2007,2250.338052
3420,GA,SCREVEN,2008,2730.9872925
3421,GA,SCREVEN,2009,2651.177325
3422,GA,SCREVEN,2010,2688.7638150000002
3423,GA,SCREVEN,2011,3104.1248025
3424,GA,SCREVEN,2012,2995.4890765875
3425,GA,SEMINOLE,2006,2312.4926955
3426,GA,SEMINOLE,2007,2490.734243625
3427,GA,SEMINOLE,2008,2698.7038217625
3428,GA,SEMINOLE,2009,2883.6841324875
3429,GA,SEMINOLE,2010,3277.01911215
3430,GA,SEMINOLE,2011,3653.1398974875
3431,GA,SEMINOLE,2012,3518.3347615875
3432,GA,SPALDING,2006,19949.463539
3433,GA,SPALDING,2007,21720.5001044
3434,GA,SPALDING,2008,23327.1748574375
3435,GA,SPALDING,2009,24635.1562856625
3436,GA,SPALDING,2010,32950.8266877
3437,GA,SPALDING,2011,34956.2632735875
3438,GA,SPALDING,2012,34349.6459020125
3439,GA,STEPHENS,2006,17370.255829925
3440,GA,STEPHENS,2007,21322.5000789375
3441,GA,STEPHENS,2008,24142.1969459375
3442,GA,STEPHENS,2009,26117.9637277125
3443,GA,STEPHENS,2010,29773.09460295
3444,GA,STEPHENS,2011,36977.642138175
3445,GA,STEPHENS,2012,30549.9770379375
3446,GA,STEWART,2006,539.875725
3447,GA,STEWART,2007,609.3922988625
3448,GA,STEWART,2008,634.17489
3449,GA,STEWART,2009,850.3953375
3450,GA,STEWART,2010,1185.3874125
3451,GA,STEWART,2011,1288.1846249999999
3452,GA,STEWART,2012,959.983912725
3453,GA,SUMTER,2006,4216.2493845
3454,GA,SUMTER,2007,4441.587521625
3455,GA,SUMTER,2008,4738.2693652625
3456,GA,SUMTER,2009,5019.43224
3457,GA,SUMTER,2010,5856.1072275
3458,GA,SUMTER,2011,7420.3008150000005
3459,GA,SUMTER,2012,7447.9612125
3460,GA,TALBOT,2006,191.6218125
3461,GA,TALBOT,2011,26.6202
3462,GA,TATTNALL,2006,4909.166124
3463,GA,TATTNALL,2007,7540.538364
3464,GA,TATTNALL,2008,9866.7183075
3465,GA,TATTNALL,2009,10431.186705
3466,GA,TATTNALL,2010,11548.6774988625
3467,GA,TATTNALL,2011,10688.3068875
3468,GA,TATTNALL,2012,10844.7631725
3469,GA,TAYLOR,2006,2412.810519
3470,GA,TAYLOR,2007,2459.2679603625
3471,GA,TAYLOR,2008,2593.6700625
3472,GA,TAYLOR,2009,2591.6982375
3473,GA,TAYLOR,2010,3870.577455
3474,GA,TAYLOR,2011,3504.3740549999998
3475,GA,TAYLOR,2012,3734.165865
3476,GA,TELFAIR,2006,6328.3261661625
3477,GA,TELFAIR,2007,5755.3751625
3478,GA,TELFAIR,2008,6236.535607725
3479,GA,TELFAIR,2009,6765.5632275
3480,GA,TELFAIR,2010,13895.5735163625
3481,GA,TELFAIR,2011,15090.633258862501
3482,GA,TELFAIR,2012,9805.204473862499
3483,GA,TERRELL,2006,678.59925
3484,GA,TERRELL,2007,616.75779
3485,GA,TERRELL,2008,620.4549375
3486,GA,TERRELL,2009,1015.4210625
3487,GA,TERRELL,2010,1082.7360375
3488,GA,TERRELL,2011,1434.2331975
3489,GA,TERRELL,2012,1790.730225
3490,GA,THOMAS,2006,6593.515308
3491,GA,THOMAS,2007,7479.683753175
3492,GA,THOMAS,2008,8643.5420368875
3493,GA,THOMAS,2009,8973.9856174875
3494,GA,THOMAS,2010,11593.20268395
3495,GA,THOMAS,2011,12562.60115145
3496,GA,THOMAS,2012,14387.6455964625
3497,GA,TIFT,2006,7871.740469175
3498,GA,TIFT,2007,9289.768154437501
3499,GA,TIFT,2008,10817.7951629375
3500,GA,TIFT,2009,12275.7713101125
3501,GA,TIFT,2010,15808.293109425
3502,GA,TIFT,2011,17484.1670569125
3503,GA,TIFT,2012,19223.16957045
3504,GA,TOOMBS,2006,11944.563948225
3505,GA,TOOMBS,2007,11007.6969083625
3506,GA,TOOMBS,2008,11725.7504175
3507,GA,TOOMBS,2009,12429.085965
3508,GA,TOOMBS,2010,17936.8534125
3509,GA,TOOMBS,2011,18796.781685
3510,GA,TOOMBS,2012,17636.4366938625
3511,GA,TOWNS,2006,2523.94309
3512,GA,TOWNS,2007,3295.367142
3513,GA,TOWNS,2008,4271.6692775
3514,GA,TOWNS,2009,4540.792515
3515,GA,TOWNS,2010,4718.70588
3516,GA,TOWNS,2011,5080.41309
3517,GA,TOWNS,2012,4947.62604
3518,GA,TREUTLEN,2006,1490.9629725
3519,GA,TREUTLEN,2007,1817.70035
3520,GA,TREUTLEN,2008,2328.964695
3521,GA,TREUTLEN,2009,2169.5347688625
3522,GA,TREUTLEN,2010,3293.238510675
3523,GA,TREUTLEN,2011,2885.8978425
3524,GA,TREUTLEN,2012,2971.5845475
3525,GA,TROUP,2006,11997.3438816125
3526,GA,TROUP,2007,13120.7516916125
3527,GA,TROUP,2008,15024.2217573625
3528,GA,TROUP,2009,17585.7559518
3529,GA,TROUP,2010,19304.6186011125
3530,GA,TROUP,2011,22081.61444475
3531,GA,TROUP,2012,23619.4736505
3532,GA,TURNER,2006,1595.1928125
3533,GA,TURNER,2007,1333.447875
3534,GA,TURNER,2008,1392.5941875
3535,GA,TURNER,2009,1490.6049
3536,GA,TURNER,2010,2168.56743
3537,GA,TURNER,2011,2377.9290825
3538,GA,TURNER,2012,2569.80036
3539,GA,TWIGGS,2006,596.366925
3540,GA,TWIGGS,2007,326.6612625
3541,GA,TWIGGS,2008,429.715815
3542,GA,TWIGGS,2009,458.6863875
3543,GA,TWIGGS,2010,692.6722125
3544,GA,TWIGGS,2011,774.6228375000001
3545,GA,TWIGGS,2012,773.76135
3546,GA,UNION,2006,5010.6365705
3547,GA,UNION,2007,6228.1699285375
3548,GA,UNION,2008,6743.5237855875
3549,GA,UNION,2009,7931.8742475
3550,GA,UNION,2010,9584.5082138625
3551,GA,UNION,2011,9573.4296375
3552,GA,UNION,2012,10055.7569515875
3553,GA,UPSON,2006,7054.69806295
3554,GA,UPSON,2007,8107.5337804875
3555,GA,UPSON,2008,9128.3002997625
3556,GA,UPSON,2009,9510.0027495375
3557,GA,UPSON,2010,12136.7597784
3558,GA,UPSON,2011,12706.276269075
3559,GA,UPSON,2012,13164.2321143125
3560,GA,WALKER,2006,16033.4243975
3561,GA,WALKER,2007,18488.207239
3562,GA,WALKER,2008,20602.77672
3563,GA,WALKER,2009,25122.87786
3564,GA,WALKER,2010,26162.994195
3565,GA,WALKER,2011,30050.4493575
3566,GA,WALKER,2012,32330.346090225
3567,GA,WALTON,2006,21429.869163725
3568,GA,WALTON,2007,24826.740699225
3569,GA,WALTON,2008,31103.2562773625
3570,GA,WALTON,2009,35107.9066843125
3571,GA,WALTON,2010,40608.1260565875
3572,GA,WALTON,2011,51893.52544545
3573,GA,WALTON,2012,46574.2178002125
3574,GA,WARE,2006,18239.9766920875
3575,GA,WARE,2007,21528.2284305
3576,GA,WARE,2008,20349.9540848625
3577,GA,WARE,2009,23720.1061015875
3578,GA,WARE,2010,35402.07999
3579,GA,WARE,2011,33081.9050222625
3580,GA,WARE,2012,30516.857963175
3581,GA,WARREN,2006,232.86193500000002
3582,GA,WARREN,2007,444.4687875
3583,GA,WARREN,2008,538.4732625
3584,GA,WARREN,2009,581.0718
3585,GA,WARREN,2010,1082.4313875
3586,GA,WARREN,2011,1085.7679875000001
3587,GA,WARREN,2012,1051.107525
3588,GA,WASHINGTON,2006,2976.095973
3589,GA,WASHINGTON,2007,3490.6905135
3590,GA,WASHINGTON,2008,3973.289397
3591,GA,WASHINGTON,2009,4725.239985
3592,GA,WASHINGTON,2010,5214.06654
3593,GA,WASHINGTON,2011,5594.6855325
3594,GA,WASHINGTON,2012,6261.3919425
3595,GA,WAYNE,2006,9923.329897725
3596,GA,WAYNE,2007,11743.294758
3597,GA,WAYNE,2008,13712.625294
3598,GA,WAYNE,2009,15697.056405
3599,GA,WAYNE,2010,27949.509555
3600,GA,WAYNE,2011,31768.2501525
3601,GA,WAYNE,2012,26200.1966965875
3602,GA,WHEELER,2006,1632.19584
3603,GA,WHEELER,2007,1708.1338455
3604,GA,WHEELER,2008,2061.7546913625
3605,GA,WHEELER,2009,2587.3932038625
3606,GA,WHEELER,2010,3861.1270875
3607,GA,WHEELER,2011,5541.494475
3608,GA,WHEELER,2012,4113.1090125
3609,GA,WHITE,2006,5848.240159225
3610,GA,WHITE,2007,6409.6787753125
3611,GA,WHITE,2008,7328.4181590875005
3612,GA,WHITE,2009,9208.5666863625
3613,GA,WHITE,2010,12377.7526013625
3614,GA,WHITE,2011,15105.0623438625
3615,GA,WHITE,2012,17531.333730225
3616,GA,WHITFIELD,2006,21128.2029145875
3617,GA,WHITFIELD,2007,23780.0634340875
3618,GA,WHITFIELD,2008,28814.2779292125
3619,GA,WHITFIELD,2009,35919.6537545625
3620,GA,WHITFIELD,2010,40573.8213724875
3621,GA,WHITFIELD,2011,47235.5124382875
3622,GA,WHITFIELD,2012,42564.5302095375
3623,GA,WILCOX,2006,1379.992287
3624,GA,WILCOX,2007,1585.781802
3625,GA,WILCOX,2008,1658.781225
3626,GA,WILCOX,2009,1586.1567975
3627,GA,WILCOX,2010,2472.2533988625
3628,GA,WILCOX,2011,2788.53429
3629,GA,WILCOX,2012,2854.15563
3630,GA,WILKES,2006,2105.052856
3631,GA,WILKES,2007,2437.95604
3632,GA,WILKES,2008,2717.029611
3633,GA,WILKES,2009,3082.2505125
3634,GA,WILKES,2010,3244.82685
3635,GA,WILKES,2011,4042.745775
3636,GA,WILKES,2012,4497.4714875
3637,GA,WILKINSON,2006,1582.3274625
3638,GA,WILKINSON,2007,1842.1862624999999
3639,GA,WILKINSON,2008,2501.14709295
3640,GA,WILKINSON,2009,2851.1300025
3641,GA,WILKINSON,2010,4437.3430395375
3642,GA,WILKINSON,2011,4459.1548770375
3643,GA,WILKINSON,2012,4181.2797152250005
3644,GA,WORTH,2006,2490.989624225
3645,GA,WORTH,2007,2869.334389
3646,GA,WORTH,2008,2834.7958603625
3647,GA,WORTH,2009,3110.4519038625
3648,GA,WORTH,2010,3684.9598088625
3649,GA,WORTH,2011,4078.0831725
3650,GA,WORTH,2012,4361.6394638625
3651,GU,GUAM,2006,1406.0611575
3652,GU,GUAM,2007,1593.145311
3653,GU,GUAM,2008,1691.1307875
3654,GU,GUAM,2009,2355.8835375
3655,GU,GUAM,2010,2778.8685490875
3656,GU,GUAM,2011,3312.597744525
3657,GU,GUAM,2012,4329.2813256375
3658,HI,HAWAII,2006,54283.203968175
3659,HI,HAWAII,2007,56901.854294475
3660,HI,HAWAII,2008,63845.2095562125
3661,HI,HAWAII,2009,70120.2499514625
3662,HI,HAWAII,2010,76461.273954825
3663,HI,HAWAII,2011,79306.203757575
3664,HI,HAWAII,2012,83019.1125211875
3665,HI,HONOLULU,2006,101637.9620787
3666,HI,HONOLULU,2007,114572.14569375
3667,HI,HONOLULU,2008,138076.23434081252
3668,HI,HONOLULU,2009,142647.3888393375
3669,HI,HONOLULU,2010,158943.7381983
3670,HI,HONOLULU,2011,181761.1079312625
3671,HI,HONOLULU,2012,201234.08286101252
3672,HI,KAUAI,2006,39818.0541124875
3673,HI,KAUAI,2007,34169.4887894625
3674,HI,KAUAI,2008,36725.047201725
3675,HI,KAUAI,2009,44348.05801155
3676,HI,KAUAI,2010,43956.538430625
3677,HI,KAUAI,2011,38650.09546155
3678,HI,KAUAI,2012,35080.97769195
3679,HI,MAUI,2006,52555.907289675
3680,HI,MAUI,2007,57968.5225648875
3681,HI,MAUI,2008,66057.52216065
3682,HI,MAUI,2009,93640.833898125
3683,HI,MAUI,2010,112261.559509725
3684,HI,MAUI,2011,117257.30171868751
3685,HI,MAUI,2012,104895.0599305125
3686,IA,ADAIR,2006,1129.828425
3687,IA,ADAIR,2007,1077.195
3688,IA,ADAIR,2008,1229.739107025
3689,IA,ADAIR,2009,1373.0400799875001
3690,IA,ADAIR,2010,1376.153475
3691,IA,ADAIR,2011,1487.4325125
3692,IA,ADAIR,2012,1553.2737750000001
3693,IA,ADAMS,2006,664.8217875
3694,IA,ADAMS,2007,970.5733875
3695,IA,ADAMS,2008,998.22435
3696,IA,ADAMS,2009,1057.1320125
3697,IA,ADAMS,2010,415.3399125
3698,IA,ADAMS,2011,284.17065
3699,IA,ADAMS,2012,307.70475
3700,IA,ALLAMAKEE,2006,911.962227
3701,IA,ALLAMAKEE,2007,1058.776575
3702,IA,ALLAMAKEE,2008,1119.9817125
3703,IA,ALLAMAKEE,2009,1220.9791875
3704,IA,ALLAMAKEE,2010,1383.6615375
3705,IA,ALLAMAKEE,2011,1818.539775
3706,IA,ALLAMAKEE,2012,1795.5102375
3707,IA,APPANOOSE,2006,3061.03866045
3708,IA,APPANOOSE,2007,3302.2955158125
3709,IA,APPANOOSE,2008,3209.2522348125
3710,IA,APPANOOSE,2009,2973.5480663625
3711,IA,APPANOOSE,2010,3371.72895
3712,IA,APPANOOSE,2011,3804.4056788625003
3713,IA,APPANOOSE,2012,3885.6119118
3714,IA,AUDUBON,2006,409.70055
3715,IA,AUDUBON,2007,457.2218385
3716,IA,AUDUBON,2008,513.84549
3717,IA,AUDUBON,2009,572.499
3718,IA,AUDUBON,2010,641.91939
3719,IA,AUDUBON,2011,544.1299125
3720,IA,AUDUBON,2012,615.66207
3721,IA,BENTON,2006,1517.809275
3722,IA,BENTON,2007,1794.3030388625
3723,IA,BENTON,2008,2224.98789
3724,IA,BENTON,2009,2031.9235163625
3725,IA,BENTON,2010,2181.8050125
3726,IA,BENTON,2011,2290.2664875
3727,IA,BENTON,2012,2601.2837815875
3728,IA,BLACK HAWK,2006,18140.579529175
3729,IA,BLACK HAWK,2007,20028.3041821
3730,IA,BLACK HAWK,2008,20224.2511447875
3731,IA,BLACK HAWK,2009,20735.8664331
3732,IA,BLACK HAWK,2010,21982.202947425
3733,IA,BLACK HAWK,2011,23576.3486629125
3734,IA,BLACK HAWK,2012,25030.6786911
3735,IA,BOONE,2006,7234.6323465000005
3736,IA,BOONE,2007,7754.956233
3737,IA,BOONE,2008,7808.2447583625
3738,IA,BOONE,2009,6138.2777702250005
3739,IA,BOONE,2010,6474.197775000001
3740,IA,BOONE,2011,8159.0402674875
3741,IA,BOONE,2012,8449.8091872375
3742,IA,BREMER,2006,3028.275762
3743,IA,BREMER,2007,3530.7848723625
3744,IA,BREMER,2008,4140.0045413625
3745,IA,BREMER,2009,4161.07593
3746,IA,BREMER,2010,4881.3029025000005
3747,IA,BREMER,2011,6130.565565225
3748,IA,BREMER,2012,7030.5532993125
3749,IA,BUCHANAN,2006,910.5633
3750,IA,BUCHANAN,2007,1126.0454625
3751,IA,BUCHANAN,2008,1224.652875
3752,IA,BUCHANAN,2009,1278.1636875
3753,IA,BUCHANAN,2010,1379.2750875
3754,IA,BUCHANAN,2011,1538.692515
3755,IA,BUCHANAN,2012,1536.0117375
3756,IA,BUENA VISTA,2006,955.5377740875
3757,IA,BUENA VISTA,2007,970.2842663625
3758,IA,BUENA VISTA,2008,1127.8862985
3759,IA,BUENA VISTA,2009,1394.3415038625
3760,IA,BUENA VISTA,2010,1437.86595
3761,IA,BUENA VISTA,2011,1724.9027250000001
3762,IA,BUENA VISTA,2012,2052.1410375
3763,IA,BUTLER,2006,878.6310188625
3764,IA,BUTLER,2007,662.3535251625
3765,IA,BUTLER,2008,873.2323820625
3766,IA,BUTLER,2009,848.6076061125
3767,IA,BUTLER,2010,1115.5530663375
3768,IA,BUTLER,2011,1279.198157025
3769,IA,BUTLER,2012,1167.329138625
3770,IA,CALHOUN,2006,852.247074
3771,IA,CALHOUN,2007,850.36425
3772,IA,CALHOUN,2008,789.8573250000001
3773,IA,CALHOUN,2009,849.2390625
3774,IA,CALHOUN,2010,1017.639975
3775,IA,CALHOUN,2011,1037.8470038625
3776,IA,CALHOUN,2012,1114.1975775
3777,IA,CARROLL,2006,3014.4584100375
3778,IA,CARROLL,2007,3033.1980646125
3779,IA,CARROLL,2008,3365.5550178
3780,IA,CARROLL,2009,3784.235679075
3781,IA,CARROLL,2010,3804.9683813625
3782,IA,CARROLL,2011,4204.83653295
3783,IA,CARROLL,2012,4841.731650225
3784,IA,CASS,2006,1637.5002008625002
3785,IA,CASS,2007,1927.3511443125
3786,IA,CASS,2008,1922.53942635
3787,IA,CASS,2009,2270.4935193
3788,IA,CASS,2010,3141.3144049875
3789,IA,CASS,2011,3306.955313625
3790,IA,CASS,2012,3657.5629492875
3791,IA,CEDAR,2006,617.960118
3792,IA,CEDAR,2007,731.005152
3793,IA,CEDAR,2008,736.759125
3794,IA,CEDAR,2009,791.817975
3795,IA,CEDAR,2010,770.6982375
3796,IA,CEDAR,2011,920.5221413625001
3797,IA,CEDAR,2012,1045.9940663625
3798,IA,CERRO GORDO,2006,10901.474903
3799,IA,CERRO GORDO,2007,11969.986803
3800,IA,CERRO GORDO,2008,12607.2600308625
3801,IA,CERRO GORDO,2009,12740.1796875
3802,IA,CERRO GORDO,2010,15102.205732725
3803,IA,CERRO GORDO,2011,16091.0603775
3804,IA,CERRO GORDO,2012,16882.9693538625
3805,IA,CHEROKEE,2006,953.4996748125001
3806,IA,CHEROKEE,2007,1092.965496675
3807,IA,CHEROKEE,2008,1068.8285250000001
3808,IA,CHEROKEE,2009,1343.0311125
3809,IA,CHEROKEE,2010,1385.2339125
3810,IA,CHEROKEE,2011,1717.222995225
3811,IA,CHEROKEE,2012,1698.0628704375
3812,IA,CHICKASAW,2006,571.2109875
3813,IA,CHICKASAW,2007,526.9066508625
3814,IA,CHICKASAW,2008,531.3445875
3815,IA,CHICKASAW,2009,637.0164375
3816,IA,CHICKASAW,2010,747.3246750000001
3817,IA,CHICKASAW,2011,928.1156775000001
3818,IA,CHICKASAW,2012,1143.78555
3819,IA,CLARKE,2006,2058.7518243
3820,IA,CLARKE,2007,2498.5870236
3821,IA,CLARKE,2008,3147.7047745125
3822,IA,CLARKE,2009,3017.326525425
3823,IA,CLARKE,2010,3474.5690349750002
3824,IA,CLARKE,2011,3685.6441338375002
3825,IA,CLARKE,2012,3784.063210425
3826,IA,CLAY,2006,1507.9774875
3827,IA,CLAY,2007,2246.0465948625
3828,IA,CLAY,2008,2442.1470645
3829,IA,CLAY,2009,2535.8968125
3830,IA,CLAY,2010,2941.859265
3831,IA,CLAY,2011,3315.3645
3832,IA,CLAY,2012,3383.751427725
3833,IA,CLAYTON,2006,1193.2407375
3834,IA,CLAYTON,2007,1403.6568375
3835,IA,CLAYTON,2008,1313.5806375
3836,IA,CLAYTON,2009,1124.210175
3837,IA,CLAYTON,2010,1159.3351875
3838,IA,CLAYTON,2011,1400.3668125
3839,IA,CLAYTON,2012,1475.5738125
3840,IA,CLINTON,2006,6835.3243085
3841,IA,CLINTON,2007,7565.747277
3842,IA,CLINTON,2008,8108.4773265
3843,IA,CLINTON,2009,9117.46491
3844,IA,CLINTON,2010,9891.8127975
3845,IA,CLINTON,2011,11078.8071825
3846,IA,CLINTON,2012,12763.3192275
3847,IA,CRAWFORD,2006,1010.1546375
3848,IA,CRAWFORD,2007,1222.3183575
