Year,State_Code,County_Name,Deaths,Population,Median_Income_2010,_merge,bad_merge,indicator
2011,NJ,Monmouth County,89.0,629144.0,82265.0,both,0,NJ-Monmouth County
2011,NJ,Morris County,34.0,494801.0,96747.0,both,0,NJ-Morris County
2011,NJ,Ocean County,72.0,578922.0,59620.0,both,0,NJ-Ocean County
2011,NJ,Passaic County,35.0,503257.0,54944.0,both,0,NJ-Passaic County
2011,NJ,Union County,28.0,539918.0,66791.0,both,0,NJ-Union County
2011,NM,Bernalillo County,199.0,670356.0,47481.0,both,0,NM-Bernalillo County
2011,NV,Clark County,449.0,1962162.0,56258.0,both,0,NV-Clark County
2011,NV,Washoe County,111.0,424066.0,55658.0,both,0,NV-Washoe County
2011,NY,Bronx County,182.0,1396954.0,34264.0,both,0,NY-Bronx County
2011,NY,Erie County,103.0,919901.0,47372.0,both,0,NY-Erie County
2011,NY,Kings County,210.0,2540918.0,43567.0,both,0,NY-Kings County
2011,NY,Monroe County,66.0,746821.0,51303.0,both,0,NY-Monroe County
2011,NY,Nassau County,146.0,1346207.0,93613.0,both,0,NY-Nassau County
2011,NY,New York County,166.0,1608717.0,64971.0,both,0,NY-New York County
2011,NY,Onondaga County,37.0,467679.0,50676.0,both,0,NY-Onondaga County
2011,NY,Queens County,134.0,2255261.0,55291.0,both,0,NY-Queens County
2011,NY,Richmond County,70.0,471014.0,71084.0,both,0,NY-Richmond County
2011,NY,Suffolk County,272.0,1498910.0,84506.0,both,0,NY-Suffolk County
2011,NY,Westchester County,87.0,956423.0,79619.0,both,0,NY-Westchester County
2011,OH,Cuyahoga County,225.0,1270424.0,43603.0,both,0,OH-Cuyahoga County
2011,OH,Franklin County,244.0,1180917.0,49087.0,both,0,OH-Franklin County
2011,OH,Hamilton County,180.0,800746.0,48234.0,both,0,OH-Hamilton County
2011,OH,Lucas County,57.0,439409.0,42072.0,both,0,OH-Lucas County
2011,OH,Montgomery County,131.0,534638.0,43965.0,both,0,OH-Montgomery County
2011,OH,Summit County,67.0,541368.0,47926.0,both,0,OH-Summit County
2011,OK,Oklahoma County,142.0,730890.0,42916.0,both,0,OK-Oklahoma County
2011,OK,Tulsa County,104.0,609323.0,45613.0,both,0,OK-Tulsa County
2011,OR,Multnomah County,160.0,749926.0,49618.0,both,0,OR-Multnomah County
2011,OR,Washington County,45.0,541041.0,62574.0,both,0,OR-Washington County
2011,PA,Allegheny County,241.0,1228437.0,47961.0,both,0,PA-Allegheny County
2011,PA,Berks County,65.0,413027.0,53470.0,both,0,PA-Berks County
2011,PA,Bucks County,135.0,626164.0,74828.0,both,0,PA-Bucks County
2011,PA,Chester County,64.0,503488.0,84741.0,both,0,PA-Chester County
2011,PA,Delaware County,148.0,559338.0,61876.0,both,0,PA-Delaware County
2011,PA,Lancaster County,50.0,523996.0,54765.0,both,0,PA-Lancaster County
2011,PA,Montgomery County,111.0,805333.0,76380.0,both,0,PA-Montgomery County
2011,PA,Philadelphia County,430.0,1540615.0,36251.0,both,0,PA-Philadelphia County
2011,PA,York County,47.0,436749.0,57494.0,both,0,PA-York County
2011,RI,Providence County,104.0,629493.0,48500.0,both,0,RI-Providence County
2011,SC,Greenville County,71.0,458972.0,46830.0,both,0,SC-Greenville County
2011,TN,Davidson County,101.0,636083.0,45668.0,both,0,TN-Davidson County
2011,TN,Knox County,84.0,436822.0,46759.0,both,0,TN-Knox County
2011,TN,Shelby County,93.0,933321.0,44705.0,both,0,TN-Shelby County
2011,TX,Bexar County,263.0,1755360.0,47048.0,both,0,TX-Bexar County
2011,TX,Collin County,68.0,812083.0,80504.0,both,0,TX-Collin County
2011,TX,Dallas County,252.0,2409257.0,47974.0,both,0,TX-Dallas County
2011,TX,Denton County,70.0,684842.0,70622.0,both,0,TX-Denton County
2011,TX,El Paso County,52.0,819796.0,36333.0,both,0,TX-El Paso County
2011,TX,Fort Bend County,30.0,605979.0,79845.0,both,0,TX-Fort Bend County
2011,TX,Harris County,389.0,4179279.0,51444.0,both,0,TX-Harris County
2011,TX,Hidalgo County,18.0,795305.0,31879.0,both,0,TX-Hidalgo County
2011,TX,Montgomery County,42.0,471456.0,65620.0,both,0,TX-Montgomery County
2011,TX,Tarrant County,172.0,1848598.0,55306.0,both,0,TX-Tarrant County
2011,TX,Travis County,150.0,1061662.0,54074.0,both,0,TX-Travis County
2011,TX,Williamson County,31.0,442366.0,68780.0,both,0,TX-Williamson County
2011,UT,Salt Lake County,214.0,1047702.0,58004.0,both,0,UT-Salt Lake County
2011,UT,Utah County,90.0,530844.0,56927.0,both,0,UT-Utah County
2011,VA,Fairfax County,52.0,1103571.0,105416.0,both,0,VA-Fairfax County
2011,VA,Virginia Beach city,39.0,442654.0,,both,0,VA-Virginia Beach city
2011,WA,Clark County,55.0,432388.0,58262.0,both,0,WA-Clark County
2011,WA,King County,250.0,1974499.0,68065.0,both,0,WA-King County
2011,WA,Pierce County,139.0,807728.0,57869.0,both,0,WA-Pierce County
2011,WA,Snohomish County,168.0,722149.0,66300.0,both,0,WA-Snohomish County
2011,WA,Spokane County,73.0,473516.0,47250.0,both,0,WA-Spokane County
2011,WI,Dane County,79.0,496121.0,60519.0,both,0,WI-Dane County
2011,WI,Milwaukee County,189.0,951376.0,43215.0,both,0,WI-Milwaukee County
2012,AL,Jefferson County,108.0,658183.0,45244.0,both,0,AL-Jefferson County
2012,AL,Mobile County,58.0,413893.0,40996.0,both,0,AL-Mobile County
2012,AZ,Maricopa County,682.0,3948165.0,55054.0,both,0,AZ-Maricopa County
2012,AZ,Pima County,213.0,993231.0,45521.0,both,0,AZ-Pima County
2012,CA,Alameda County,133.0,1553729.0,69384.0,both,0,CA-Alameda County
2012,CA,Contra Costa County,122.0,1077439.0,78385.0,both,0,CA-Contra Costa County
2012,CA,Fresno County,67.0,944779.0,46430.0,both,0,CA-Fresno County
2012,CA,Kern County,151.0,854392.0,47089.0,both,0,CA-Kern County
2012,CA,Los Angeles County,716.0,9931394.0,55476.0,both,0,CA-Los Angeles County
2012,CA,Monterey County,37.0,424222.0,59271.0,both,0,CA-Monterey County
2012,CA,Orange County,320.0,3078710.0,74344.0,both,0,CA-Orange County
2012,CA,Riverside County,298.0,2260763.0,57768.0,both,0,CA-Riverside County
2012,CA,Sacramento County,227.0,1444819.0,56439.0,both,0,CA-Sacramento County
2012,CA,San Bernardino County,196.0,2073088.0,55845.0,both,0,CA-San Bernardino County
2012,CA,San Diego County,434.0,3175148.0,63069.0,both,0,CA-San Diego County
2012,CA,San Francisco County,131.0,828963.0,71304.0,both,0,CA-San Francisco County
2012,CA,San Joaquin County,95.0,699444.0,54341.0,both,0,CA-San Joaquin County
2012,CA,San Mateo County,56.0,739700.0,85648.0,both,0,CA-San Mateo County
2012,CA,Santa Barbara County,35.0,429635.0,60078.0,both,0,CA-Santa Barbara County
2012,CA,Santa Clara County,156.0,1837605.0,86850.0,both,0,CA-Santa Clara County
2012,CA,Solano County,24.0,419645.0,68409.0,both,0,CA-Solano County
2012,CA,Sonoma County,55.0,489784.0,63274.0,both,0,CA-Sonoma County
2012,CA,Stanislaus County,66.0,520336.0,51094.0,both,0,CA-Stanislaus County
2012,CA,Tulare County,26.0,449625.0,43851.0,both,0,CA-Tulare County
2012,CA,Ventura County,111.0,833287.0,75348.0,both,0,CA-Ventura County
2012,CO,Adams County,91.0,460568.0,54666.0,both,0,CO-Adams County
2012,CO,Arapahoe County,78.0,597052.0,58719.0,both,0,CO-Arapahoe County
2012,CO,Denver County,120.0,634965.0,45501.0,both,0,CO-Denver County
2012,CO,El Paso County,96.0,645900.0,56268.0,both,0,CO-El Paso County
2012,CO,Jefferson County,75.0,546736.0,66075.0,both,0,CO-Jefferson County
2012,CT,Fairfield County,68.0,935293.0,81268.0,both,0,CT-Fairfield County
2012,CT,Hartford County,110.0,897795.0,62590.0,both,0,CT-Hartford County
2012,CT,New Haven County,109.0,864732.0,61114.0,both,0,CT-New Haven County
2012,DE,New Castle County,76.0,545053.0,62474.0,both,0,DE-New Castle County
2012,FL,Brevard County,113.0,547119.0,49523.0,both,0,FL-Brevard County
2012,FL,Broward County,228.0,1814468.0,51694.0,both,0,FL-Broward County
2012,FL,Duval County,165.0,880349.0,49463.0,both,0,FL-Duval County
2012,FL,Hillsborough County,185.0,1279861.0,49536.0,both,0,FL-Hillsborough County
2012,FL,Lee County,67.0,644451.0,50014.0,both,0,FL-Lee County
2012,FL,Miami-Dade County,145.0,2576473.0,43605.0,both,0,FL-Miami-Dade County
2012,FL,Orange County,131.0,1202716.0,50138.0,both,0,FL-Orange County
2012,FL,Palm Beach County,185.0,1355149.0,53242.0,both,0,FL-Palm Beach County
2012,FL,Pasco County,109.0,469755.0,44228.0,both,0,FL-Pasco County
2012,FL,Pinellas County,221.0,921863.0,45258.0,both,0,FL-Pinellas County
2012,FL,Polk County,84.0,615581.0,43946.0,both,0,FL-Polk County
2012,FL,Seminole County,40.0,430626.0,58971.0,both,0,FL-Seminole County
2012,FL,Volusia County,85.0,496711.0,44400.0,both,0,FL-Volusia County
2012,GA,Cobb County,77.0,706517.0,65522.0,both,0,GA-Cobb County
2012,GA,DeKalb County,40.0,710783.0,51349.0,both,0,GA-DeKalb County
2012,GA,Fulton County,92.0,973464.0,56709.0,both,0,GA-Fulton County
2012,GA,Gwinnett County,47.0,836854.0,63219.0,both,0,GA-Gwinnett County
2012,HI,Honolulu County,103.0,978295.0,70093.0,both,0,HI-Honolulu County
2012,IA,Polk County,55.0,444753.0,56094.0,both,0,IA-Polk County
2012,IL,Cook County,630.0,5239105.0,53942.0,both,0,IL-Cook County
2012,IL,DuPage County,108.0,928719.0,76581.0,both,0,IL-DuPage County
2012,IL,Kane County,41.0,520615.0,67767.0,both,0,IL-Kane County
2012,IL,Lake County,69.0,702117.0,78948.0,both,0,IL-Lake County
2012,IL,Will County,65.0,682459.0,75906.0,both,0,IL-Will County
2012,IN,Lake County,36.0,493511.0,48723.0,both,0,IN-Lake County
2012,IN,Marion County,192.0,919917.0,43541.0,both,0,IN-Marion County
2012,KS,Johnson County,40.0,559647.0,73733.0,both,0,KS-Johnson County
2012,KS,Sedgwick County,69.0,504171.0,47848.0,both,0,KS-Sedgwick County
2012,KY,Jefferson County,179.0,751802.0,45352.0,both,0,KY-Jefferson County
2012,LA,East Baton Rouge Parish,28.0,443075.0,46179.0,both,0,LA-East Baton Rouge Parish
2012,LA,Jefferson Parish,84.0,434049.0,48175.0,both,0,LA-Jefferson Parish
2012,MA,Bristol County,113.0,551204.0,54955.0,both,0,MA-Bristol County
2012,MA,Essex County,125.0,757409.0,64153.0,both,0,MA-Essex County
2012,MA,Hampden County,83.0,467009.0,47724.0,both,0,MA-Hampden County
2012,MA,Middlesex County,167.0,1543163.0,77377.0,both,0,MA-Middlesex County
2012,MA,Norfolk County,88.0,682984.0,81027.0,both,0,MA-Norfolk County
2012,MA,Plymouth County,69.0,499545.0,73131.0,both,0,MA-Plymouth County
2012,MA,Suffolk County,112.0,751371.0,50597.0,both,0,MA-Suffolk County
2012,MA,Worcester County,113.0,807047.0,64152.0,both,0,MA-Worcester County
2012,MD,Anne Arundel County,75.0,550476.0,83456.0,both,0,MD-Anne Arundel County
2012,MD,Baltimore County,159.0,818218.0,63959.0,both,0,MD-Baltimore County
2012,MD,Baltimore city,187.0,623035.0,,both,0,MD-Baltimore city
2012,MD,Montgomery County,49.0,1005310.0,93373.0,both,0,MD-Montgomery County
2012,MD,Prince George's County,49.0,882787.0,71260.0,both,0,MD-Prince George's County
2012,MI,Genesee County,88.0,418243.0,43483.0,both,0,MI-Genesee County
2012,MI,Kent County,63.0,615871.0,49532.0,both,0,MI-Kent County
2012,MI,Macomb County,188.0,849761.0,53996.0,both,0,MI-Macomb County
2012,MI,Oakland County,230.0,1223723.0,66390.0,both,0,MI-Oakland County
2012,MI,Wayne County,362.0,1795797.0,42241.0,both,0,MI-Wayne County
2012,MN,Hennepin County,134.0,1184545.0,61328.0,both,0,MN-Hennepin County
2012,MN,Ramsey County,59.0,521091.0,51915.0,both,0,MN-Ramsey County
2012,MO,Jackson County,107.0,677570.0,46252.0,both,0,MO-Jackson County
2012,MO,St. Louis County,139.0,1000975.0,57561.0,both,0,MO-St. Louis County
2012,NC,Guilford County,46.0,500618.0,45676.0,both,0,NC-Guilford County
2012,NC,Mecklenburg County,92.0,967418.0,55294.0,both,0,NC-Mecklenburg County
2012,NC,Wake County,54.0,952266.0,63770.0,both,0,NC-Wake County
2012,NE,Douglas County,52.0,530899.0,51878.0,both,0,NE-Douglas County
2012,NH,Hillsborough County,60.0,404439.0,69321.0,both,0,NH-Hillsborough County
2012,NJ,Bergen County,77.0,916299.0,81708.0,both,0,NJ-Bergen County
2012,NJ,Burlington County,69.0,450667.0,76258.0,both,0,NJ-Burlington County
2012,NJ,Camden County,117.0,511636.0,60976.0,both,0,NJ-Camden County
2012,NJ,Essex County,95.0,785092.0,55125.0,both,0,NJ-Essex County
2012,NJ,Hudson County,68.0,652373.0,55275.0,both,0,NJ-Hudson County
2012,NJ,Middlesex County,98.0,819389.0,77615.0,both,0,NJ-Middlesex County
2012,NJ,Monmouth County,92.0,627682.0,82265.0,both,0,NJ-Monmouth County
2012,NJ,Morris County,49.0,495623.0,96747.0,both,0,NJ-Morris County
2012,NJ,Ocean County,103.0,580013.0,59620.0,both,0,NJ-Ocean County
2012,NJ,Passaic County,46.0,503531.0,54944.0,both,0,NJ-Passaic County
2012,NJ,Union County,35.0,542977.0,66791.0,both,0,NJ-Union County
2012,NM,Bernalillo County,190.0,673725.0,47481.0,both,0,NM-Bernalillo County
2012,NV,Clark County,419.0,1989644.0,56258.0,both,0,NV-Clark County
2012,NV,Washoe County,101.0,427490.0,55658.0,both,0,NV-Washoe County
2012,NY,Bronx County,198.0,1411087.0,34264.0,both,0,NY-Bronx County
2012,NY,Erie County,87.0,919998.0,47372.0,both,0,NY-Erie County
2012,NY,Kings County,225.0,2568538.0,43567.0,both,0,NY-Kings County
2012,NY,Monroe County,72.0,747468.0,51303.0,both,0,NY-Monroe County
2012,NY,Nassau County,157.0,1349753.0,93613.0,both,0,NY-Nassau County
2012,NY,New York County,198.0,1624573.0,64971.0,both,0,NY-New York County
2012,NY,Onondaga County,60.0,467138.0,50676.0,both,0,NY-Onondaga County
2012,NY,Queens County,143.0,2271920.0,55291.0,both,0,NY-Queens County
2012,NY,Richmond County,77.0,470597.0,71084.0,both,0,NY-Richmond County
2012,NY,Suffolk County,287.0,1497017.0,84506.0,both,0,NY-Suffolk County
2012,NY,Westchester County,95.0,959731.0,79619.0,both,0,NY-Westchester County
2012,OH,Cuyahoga County,242.0,1266271.0,43603.0,both,0,OH-Cuyahoga County
2012,OH,Franklin County,232.0,1199257.0,49087.0,both,0,OH-Franklin County
2012,OH,Hamilton County,173.0,802564.0,48234.0,both,0,OH-Hamilton County
2012,OH,Lucas County,90.0,436846.0,42072.0,both,0,OH-Lucas County
2012,OH,Montgomery County,168.0,534464.0,43965.0,both,0,OH-Montgomery County
2012,OH,Summit County,92.0,540806.0,47926.0,both,0,OH-Summit County
2012,OK,Oklahoma County,179.0,743477.0,42916.0,both,0,OK-Oklahoma County
2012,OK,Tulsa County,108.0,615376.0,45613.0,both,0,OK-Tulsa County
2012,OR,Multnomah County,146.0,760505.0,49618.0,both,0,OR-Multnomah County
2012,OR,Washington County,49.0,548651.0,62574.0,both,0,OR-Washington County
2012,PA,Allegheny County,276.0,1231129.0,47961.0,both,0,PA-Allegheny County
2012,PA,Berks County,40.0,413552.0,53470.0,both,0,PA-Berks County
2012,PA,Bucks County,125.0,625603.0,74828.0,both,0,PA-Bucks County
2012,PA,Chester County,55.0,506049.0,84741.0,both,0,PA-Chester County
2012,PA,Delaware County,149.0,560865.0,61876.0,both,0,PA-Delaware County
2012,PA,Lancaster County,50.0,526949.0,54765.0,both,0,PA-Lancaster County
2012,PA,Montgomery County,134.0,808782.0,76380.0,both,0,PA-Montgomery County
2012,PA,Philadelphia County,477.0,1552087.0,36251.0,both,0,PA-Philadelphia County
2012,PA,York County,63.0,437551.0,57494.0,both,0,PA-York County
2012,RI,Providence County,112.0,631397.0,48500.0,both,0,RI-Providence County
2012,SC,Greenville County,73.0,466172.0,46830.0,both,0,SC-Greenville County
2012,TN,Davidson County,109.0,649619.0,45668.0,both,0,TN-Davidson County
2012,TN,Knox County,93.0,440883.0,46759.0,both,0,TN-Knox County
2012,TN,Shelby County,118.0,939421.0,44705.0,both,0,TN-Shelby County
2012,TX,Bexar County,193.0,1788768.0,47048.0,both,0,TX-Bexar County
2012,TX,Collin County,66.0,834839.0,80504.0,both,0,TX-Collin County
2012,TX,Dallas County,275.0,2456296.0,47974.0,both,0,TX-Dallas County
2012,TX,Denton County,46.0,707027.0,70622.0,both,0,TX-Denton County
2012,TX,El Paso County,47.0,832118.0,36333.0,both,0,TX-El Paso County
2012,TX,Fort Bend County,16.0,624737.0,79845.0,both,0,TX-Fort Bend County
2012,TX,Harris County,366.0,4262549.0,51444.0,both,0,TX-Harris County
2012,TX,Hidalgo County,16.0,807930.0,31879.0,both,0,TX-Hidalgo County
2012,TX,Montgomery County,33.0,484627.0,65620.0,both,0,TX-Montgomery County
2012,TX,Tarrant County,182.0,1882950.0,55306.0,both,0,TX-Tarrant County
2012,TX,Travis County,155.0,1096918.0,54074.0,both,0,TX-Travis County
2012,TX,Williamson County,28.0,456144.0,68780.0,both,0,TX-Williamson County
2012,UT,Salt Lake County,248.0,1064140.0,58004.0,both,0,UT-Salt Lake County
2012,UT,Utah County,96.0,539970.0,56927.0,both,0,UT-Utah County
2012,VA,Fairfax County,55.0,1120654.0,105416.0,both,0,VA-Fairfax County
2012,VA,Virginia Beach city,34.0,445189.0,,both,0,VA-Virginia Beach city
2012,WA,Clark County,62.0,436532.0,58262.0,both,0,WA-Clark County
2012,WA,King County,261.0,2011708.0,68065.0,both,0,WA-King County
2012,WA,Pierce County,109.0,815772.0,57869.0,both,0,WA-Pierce County
2012,WA,Snohomish County,131.0,732239.0,66300.0,both,0,WA-Snohomish County
2012,WA,Spokane County,84.0,475605.0,47250.0,both,0,WA-Spokane County
2012,WI,Dane County,70.0,503087.0,60519.0,both,0,WI-Dane County
2012,WI,Milwaukee County,181.0,954672.0,43215.0,both,0,WI-Milwaukee County
2013,AL,Jefferson County,116.0,659434.0,45244.0,both,0,AL-Jefferson County
2013,AL,Mobile County,57.0,414025.0,40996.0,both,0,AL-Mobile County
2013,AZ,Maricopa County,770.0,4018657.0,55054.0,both,0,AZ-Maricopa County
2013,AZ,Pima County,209.0,997374.0,45521.0,both,0,AZ-Pima County
2013,CA,Alameda County,174.0,1579508.0,69384.0,both,0,CA-Alameda County
2013,CA,Contra Costa County,140.0,1093253.0,78385.0,both,0,CA-Contra Costa County
2013,CA,Fresno County,88.0,951143.0,46430.0,both,0,CA-Fresno County
2013,CA,Kern County,184.0,862727.0,47089.0,both,0,CA-Kern County
2013,CA,Los Angeles County,846.0,9987189.0,55476.0,both,0,CA-Los Angeles County
2013,CA,Monterey County,50.0,426163.0,59271.0,both,0,CA-Monterey County
2013,CA,Orange County,358.0,3105262.0,74344.0,both,0,CA-Orange County
2013,CA,Riverside County,337.0,2286087.0,57768.0,both,0,CA-Riverside County
2013,CA,Sacramento County,259.0,1457283.0,56439.0,both,0,CA-Sacramento County
2013,CA,San Bernardino County,220.0,2082101.0,55845.0,both,0,CA-San Bernardino County
2013,CA,San Diego County,448.0,3210788.0,63069.0,both,0,CA-San Diego County
2013,CA,San Francisco County,128.0,839695.0,71304.0,both,0,CA-San Francisco County
2013,CA,San Joaquin County,109.0,701831.0,54341.0,both,0,CA-San Joaquin County
2013,CA,San Mateo County,47.0,749131.0,85648.0,both,0,CA-San Mateo County
2013,CA,Santa Barbara County,52.0,434503.0,60078.0,both,0,CA-Santa Barbara County
2013,CA,Santa Clara County,152.0,1866050.0,86850.0,both,0,CA-Santa Clara County
2013,CA,Solano County,45.0,423634.0,68409.0,both,0,CA-Solano County
2013,CA,Sonoma County,31.0,493870.0,63274.0,both,0,CA-Sonoma County
2013,CA,Stanislaus County,69.0,523313.0,51094.0,both,0,CA-Stanislaus County
2013,CA,Tulare County,32.0,452259.0,43851.0,both,0,CA-Tulare County
2013,CA,Ventura County,124.0,837729.0,75348.0,both,0,CA-Ventura County
2013,CO,Adams County,78.0,469995.0,54666.0,both,0,CO-Adams County
2013,CO,Arapahoe County,97.0,609089.0,58719.0,both,0,CO-Arapahoe County
2013,CO,Denver County,116.0,649270.0,45501.0,both,0,CO-Denver County
2013,CO,El Paso County,107.0,655178.0,56268.0,both,0,CO-El Paso County
2013,CO,Jefferson County,75.0,552242.0,66075.0,both,0,CO-Jefferson County
2013,CT,Fairfield County,110.0,940189.0,81268.0,both,0,CT-Fairfield County
2013,CT,Hartford County,147.0,897837.0,62590.0,both,0,CT-Hartford County
2013,CT,New Haven County,153.0,863035.0,61114.0,both,0,CT-New Haven County
2013,DE,New Castle County,88.0,548614.0,62474.0,both,0,DE-New Castle County
2013,FL,Brevard County,106.0,550478.0,49523.0,both,0,FL-Brevard County
2013,FL,Broward County,210.0,1836869.0,51694.0,both,0,FL-Broward County
2013,FL,Duval County,142.0,886277.0,49463.0,both,0,FL-Duval County
2013,FL,Hillsborough County,163.0,1304474.0,49536.0,both,0,FL-Hillsborough County
2013,FL,Lee County,60.0,660197.0,50014.0,both,0,FL-Lee County
2013,FL,Miami-Dade County,124.0,2609570.0,43605.0,both,0,FL-Miami-Dade County
2013,FL,Orange County,122.0,1227761.0,50138.0,both,0,FL-Orange County
2013,FL,Palm Beach County,233.0,1376782.0,53242.0,both,0,FL-Palm Beach County
2013,FL,Pasco County,99.0,474501.0,44228.0,both,0,FL-Pasco County
2013,FL,Pinellas County,176.0,928755.0,45258.0,both,0,FL-Pinellas County
2013,FL,Polk County,88.0,622808.0,43946.0,both,0,FL-Polk County
2013,FL,Seminole County,45.0,435640.0,58971.0,both,0,FL-Seminole County
2013,FL,Volusia County,100.0,500702.0,44400.0,both,0,FL-Volusia County
2013,GA,Cobb County,104.0,716265.0,65522.0,both,0,GA-Cobb County
2013,GA,DeKalb County,34.0,718026.0,51349.0,both,0,GA-DeKalb County
2013,GA,Fulton County,118.0,981844.0,56709.0,both,0,GA-Fulton County
2013,GA,Gwinnett County,50.0,853496.0,63219.0,both,0,GA-Gwinnett County
2013,HI,Honolulu County,103.0,986494.0,70093.0,both,0,HI-Honolulu County
2013,IA,Polk County,48.0,452780.0,56094.0,both,0,IA-Polk County
2013,IL,Cook County,638.0,5252513.0,53942.0,both,0,IL-Cook County
2013,IL,DuPage County,86.0,932301.0,76581.0,both,0,IL-DuPage County
2013,IL,Kane County,36.0,522523.0,67767.0,both,0,IL-Kane County
2013,IL,Lake County,62.0,704259.0,78948.0,both,0,IL-Lake County
2013,IL,Will County,78.0,683720.0,75906.0,both,0,IL-Will County
2013,IN,Lake County,76.0,491909.0,48723.0,both,0,IN-Lake County
2013,IN,Marion County,203.0,930127.0,43541.0,both,0,IN-Marion County
2013,KS,Johnson County,49.0,566661.0,73733.0,both,0,KS-Johnson County
2013,KS,Sedgwick County,61.0,506542.0,47848.0,both,0,KS-Sedgwick County
2013,KY,Jefferson County,185.0,759427.0,45352.0,both,0,KY-Jefferson County
2013,LA,East Baton Rouge Parish,52.0,444345.0,46179.0,both,0,LA-East Baton Rouge Parish
2013,LA,Jefferson Parish,118.0,434394.0,48175.0,both,0,LA-Jefferson Parish
2013,MA,Bristol County,144.0,552495.0,54955.0,both,0,MA-Bristol County
2013,MA,Essex County,146.0,764684.0,64153.0,both,0,MA-Essex County
2013,MA,Hampden County,74.0,467828.0,47724.0,both,0,MA-Hampden County
2013,MA,Middlesex County,184.0,1560625.0,77377.0,both,0,MA-Middlesex County
2013,MA,Norfolk County,90.0,688518.0,81027.0,both,0,MA-Norfolk County
2013,MA,Plymouth County,94.0,502895.0,73131.0,both,0,MA-Plymouth County
2013,MA,Suffolk County,143.0,762863.0,50597.0,both,0,MA-Suffolk County
2013,MA,Worcester County,143.0,810994.0,64152.0,both,0,MA-Worcester County
2013,MD,Anne Arundel County,97.0,555638.0,83456.0,both,0,MD-Anne Arundel County
2013,MD,Baltimore County,143.0,822426.0,63959.0,both,0,MD-Baltimore County
2013,MD,Baltimore city,199.0,622591.0,,both,0,MD-Baltimore city
2013,MD,Montgomery County,47.0,1015534.0,93373.0,both,0,MD-Montgomery County
2013,MD,Prince George's County,47.0,891020.0,71260.0,both,0,MD-Prince George's County
2013,MI,Genesee County,82.0,415713.0,43483.0,both,0,MI-Genesee County
2013,MI,Kent County,69.0,624409.0,49532.0,both,0,MI-Kent County
2013,MI,Macomb County,250.0,857146.0,53996.0,both,0,MI-Macomb County
2013,MI,Oakland County,213.0,1235656.0,66390.0,both,0,MI-Oakland County
2013,MI,Wayne County,438.0,1780131.0,42241.0,both,0,MI-Wayne County
2013,MN,Hennepin County,150.0,1198531.0,61328.0,both,0,MN-Hennepin County
2013,MN,Ramsey County,64.0,527261.0,51915.0,both,0,MN-Ramsey County
2013,MO,Jackson County,118.0,680063.0,46252.0,both,0,MO-Jackson County
2013,MO,St. Louis County,169.0,1000746.0,57561.0,both,0,MO-St. Louis County
2013,NC,Guilford County,30.0,506537.0,45676.0,both,0,NC-Guilford County
2013,NC,Mecklenburg County,59.0,991182.0,55294.0,both,0,NC-Mecklenburg County
2013,NC,Wake County,69.0,974508.0,63770.0,both,0,NC-Wake County
2013,NE,Douglas County,27.0,536923.0,51878.0,both,0,NE-Douglas County
2013,NH,Hillsborough County,67.0,405417.0,69321.0,both,0,NH-Hillsborough County
2013,NJ,Bergen County,95.0,920021.0,81708.0,both,0,NJ-Bergen County
2013,NJ,Burlington County,84.0,448992.0,76258.0,both,0,NJ-Burlington County
2013,NJ,Camden County,137.0,509983.0,60976.0,both,0,NJ-Camden County
2013,NJ,Essex County,102.0,786685.0,55125.0,both,0,NJ-Essex County
2013,NJ,Hudson County,65.0,657101.0,55275.0,both,0,NJ-Hudson County
2013,NJ,Middlesex County,68.0,821811.0,77615.0,both,0,NJ-Middlesex County
2013,NJ,Monmouth County,72.0,626964.0,82265.0,both,0,NJ-Monmouth County
2013,NJ,Morris County,39.0,496050.0,96747.0,both,0,NJ-Morris County
2013,NJ,Ocean County,145.0,582166.0,59620.0,both,0,NJ-Ocean County
2013,NJ,Passaic County,58.0,503815.0,54944.0,both,0,NJ-Passaic County
2013,NJ,Union County,42.0,546051.0,66791.0,both,0,NJ-Union County
2013,NM,Bernalillo County,147.0,676467.0,47481.0,both,0,NM-Bernalillo County
2013,NV,Clark County,439.0,2017798.0,56258.0,both,0,NV-Clark County
2013,NV,Washoe County,110.0,431255.0,55658.0,both,0,NV-Washoe County
2013,NY,Bronx County,215.0,1421498.0,34264.0,both,0,NY-Bronx County
2013,NY,Erie County,131.0,921015.0,47372.0,both,0,NY-Erie County
2013,NY,Kings County,214.0,2587759.0,43567.0,both,0,NY-Kings County
2013,NY,Monroe County,88.0,748456.0,51303.0,both,0,NY-Monroe County
2013,NY,Nassau County,169.0,1352355.0,93613.0,both,0,NY-Nassau County
2013,NY,New York County,205.0,1628379.0,64971.0,both,0,NY-New York County
2013,NY,Onondaga County,56.0,468302.0,50676.0,both,0,NY-Onondaga County
2013,NY,Queens County,194.0,2286788.0,55291.0,both,0,NY-Queens County
2013,NY,Richmond County,67.0,471783.0,71084.0,both,0,NY-Richmond County
2013,NY,Suffolk County,273.0,1497389.0,84506.0,both,0,NY-Suffolk County
2013,NY,Westchester County,104.0,964713.0,79619.0,both,0,NY-Westchester County
2013,OH,Cuyahoga County,278.0,1265698.0,43603.0,both,0,OH-Cuyahoga County
2013,OH,Franklin County,219.0,1219186.0,49087.0,both,0,OH-Franklin County
